set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
43,1,pair_06_sharp-left.png,sharp-left,NAHNAH,pseudoword,B,6,A
43,2,pair_74_round-left.png,round-left,KEEPUH,pseudoword,B,74,B
43,3,pair_45_round-left.png,round-left,LAHNOH,pseudoword,A,45,A
43,4,pair_72_round-left.png,round-left,TUHTEE,pseudoword,B,72,B
43,5,pair_100_round-left.png,round-left,LAHLAH,pseudoword,A,100,A
43,6,pair_132_sharp-left.png,sharp-left,NAHMOO,pseudoword,B,132,B
43,7,pair_141_sharp-left.png,sharp-left,NOONOO,pseudoword,B,141,B
43,8,pair_89_round-left.png,round-left,KEEPEE,pseudoword,B,89,B
43,9,pair_116_sharp-left.png,sharp-left,PEEPAY,pseudoword,A,116,B
43,10,pair_184_sharp-left.png,sharp-left,KUHPUH,pseudoword,A,184,A
43,11,pair_33_round-left.png,round-left,TEEKEE,pseudoword,B,33,B
43,12,pair_46_sharp-left.png,sharp-left,LOOMOO,pseudoword,B,46,B
43,13,pair_107_round-left.png,round-left,NOOLAH,pseudoword,A,107,A
43,14,pair_60_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,60,B
43,15,pair_134_sharp-left.png,sharp-left,KAYTEE,pseudoword,A,134,A
43,16,pair_159_sharp-left.png,sharp-left,TEEPUH,pseudoword,A,159,A
43,17,pair_88_sharp-left.png,sharp-left,MAHMOO,pseudoword,B,88,B
43,18,pair_79_sharp-left.png,sharp-left,TEETEE,pseudoword,A,79,A
43,19,pair_39_round-left.png,round-left,TAYPAY,pseudoword,B,39,B
43,20,pair_08_round-left.png,round-left,MOOMAH,pseudoword,A,8,A
43,21,pair_161_sharp-left.png,sharp-left,KUHTAY,pseudoword,A,161,A
43,22,pair_94_round-left.png,round-left,KEEKAY,pseudoword,B,94,B
43,23,pair_29_sharp-left.png,sharp-left,NOOMOH,pseudoword,B,29,B
43,24,pair_40_sharp-left.png,sharp-left,MOHLOO,pseudoword,B,40,B
43,25,pair_11_sharp-left.png,sharp-left,TAYPEE,pseudoword,A,11,A
43,26,pair_163_sharp-left.png,sharp-left,NAHNOH,pseudoword,B,163,B
43,27,pair_126_round-left.png,round-left,MOHLOH,pseudoword,A,126,A
