set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
3,1,pair_127_sharp-left.png,sharp-left,PUHTEE,pseudoword,A,127,B
3,2,pair_25_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,25,A
3,3,pair_80_round-left.png,round-left,MAHLOO,pseudoword,A,80,A
3,4,pair_134_sharp-left.png,sharp-left,LAHMOH,pseudoword,B,134,B
3,5,pair_155_sharp-left.png,sharp-left,TEEPAY,pseudoword,A,155,A
3,6,pair_105_round-left.png,round-left,NOHMAH,pseudoword,A,105,A
3,7,pair_91_sharp-left.png,sharp-left,LOHMOH,pseudoword,B,91,B
3,8,pair_45_sharp-left.png,sharp-left,TUHKEE,pseudoword,A,45,A
3,9,pair_172_round-left.png,round-left,MOHNAH,pseudoword,A,172,A
3,10,pair_129_round-left.png,round-left,KUHKAY,pseudoword,B,129,B
3,11,pair_76_round-left.png,round-left,KAYKAY,pseudoword,B,76,B
3,12,pair_21_sharp-left.png,sharp-left,LOHNOO,pseudoword,B,21,B
3,13,pair_93_sharp-left.png,sharp-left,TEETUH,pseudoword,A,93,B
3,14,pair_75_sharp-left.png,sharp-left,NOHLAH,pseudoword,B,75,B
3,15,pair_152_sharp-left.png,sharp-left,TAYPUH,pseudoword,A,152,A
3,16,pair_173_round-left.png,round-left,LOHLOH,pseudoword,A,173,A
3,17,pair_124_round-left.png,round-left,TEETAY,pseudoword,B,124,A
3,18,pair_44_round-left.png,round-left,NOONAH,pseudoword,A,44,A
3,19,pair_179_round-left.png,round-left,LOHNOH,pseudoword,A,179,B
3,20,pair_51_round-left.png,round-left,KUHPAY,pseudoword,B,51,B
3,21,pair_23_round-left.png,round-left,PAYKUH,pseudoword,B,23,B
3,22,pair_94_round-left.png,round-left,LAHNOO,pseudoword,A,94,A
3,23,pair_110_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,110,A
3,24,pair_168_round-left.png,round-left,PEEPAY,pseudoword,B,168,A
3,25,pair_136_sharp-left.png,sharp-left,MOHLAH,pseudoword,B,136,B
3,26,pair_163_round-left.png,round-left,KEEPEE,pseudoword,B,163,A
3,27,pair_68_round-left.png,round-left,LAHLOH,pseudoword,A,68,A
3,28,pair_15_round-left.png,round-left,MOOMAH,pseudoword,A,15,A
