set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
41,1,pair_160_round-left.png,round-left,LAHMOO,pseudoword,A,160,A
41,2,pair_158_sharp-left.png,sharp-left,NOOMOO,pseudoword,B,158,B
41,3,pair_180_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,180,B
41,4,pair_144_round-left.png,round-left,PAYPUH,pseudoword,B,144,A
41,5,pair_154_sharp-left.png,sharp-left,TAYTUH,pseudoword,A,154,B
41,6,pair_35_round-left.png,round-left,TEETUH,pseudoword,B,35,A
41,7,pair_108_sharp-left.png,sharp-left,TAYKUH,pseudoword,A,108,A
41,8,pair_88_round-left.png,round-left,TAYKEE,pseudoword,B,88,A
41,9,pair_71_sharp-left.png,sharp-left,LOONOH,pseudoword,B,71,A
41,10,pair_103_sharp-left.png,sharp-left,NOHNOO,pseudoword,B,103,A
41,11,pair_07_round-left.png,round-left,KIKI,canonical,B,7,B
41,12,pair_117_round-left.png,round-left,PAYKAY,pseudoword,B,117,A
41,13,pair_182_sharp-left.png,sharp-left,KAYKUH,pseudoword,A,182,A
41,14,pair_130_round-left.png,round-left,NAHNAH,pseudoword,A,130,B
41,15,pair_51_round-left.png,round-left,MOHMOO,pseudoword,A,51,A
41,16,pair_74_round-left.png,round-left,LOOLAH,pseudoword,A,74,B
41,17,pair_85_sharp-left.png,sharp-left,PUHPUH,pseudoword,A,85,B
41,18,pair_132_sharp-left.png,sharp-left,LOHMOO,pseudoword,B,132,B
41,19,pair_90_round-left.png,round-left,KAYKEE,pseudoword,B,90,A
41,20,pair_161_sharp-left.png,sharp-left,TEEKAY,pseudoword,A,161,B
41,21,pair_137_round-left.png,round-left,MOONOO,pseudoword,A,137,A
41,22,pair_178_sharp-left.png,sharp-left,LAHNOO,pseudoword,B,178,B
41,23,pair_38_sharp-left.png,sharp-left,KUHPUH,pseudoword,A,38,B
41,24,pair_141_sharp-left.png,sharp-left,MOHLOH,pseudoword,B,141,B
41,25,pair_159_sharp-left.png,sharp-left,LAHMOH,pseudoword,B,159,B
41,26,pair_164_sharp-left.png,sharp-left,TEEPUH,pseudoword,A,164,A
41,27,pair_100_round-left.png,round-left,KEEPAY,pseudoword,B,100,A
41,28,pair_47_sharp-left.png,sharp-left,MOHLOO,pseudoword,B,47,B
41,29,pair_78_sharp-left.png,sharp-left,KEEPEE,pseudoword,A,78,A
41,30,pair_142_sharp-left.png,sharp-left,KEETUH,pseudoword,A,142,B
41,31,pair_126_round-left.png,round-left,NOOLOH,pseudoword,A,126,A
41,32,pair_172_round-left.png,round-left,LOHNOO,pseudoword,A,172,A
41,33,pair_183_round-left.png,round-left,TAYKAY,pseudoword,B,183,A
41,34,pair_116_round-left.png,round-left,LOONOO,pseudoword,A,116,A
41,35,pair_184_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,184,B
41,36,pair_54_sharp-left.png,sharp-left,LOHMOH,pseudoword,B,54,B
41,37,pair_60_sharp-left.png,sharp-left,LOOMOH,pseudoword,B,60,A
41,38,pair_44_sharp-left.png,sharp-left,PUHKEE,pseudoword,A,44,B
41,39,pair_133_round-left.png,round-left,TAYPUH,pseudoword,B,133,A
41,40,pair_79_round-left.png,round-left,NAHLAH,pseudoword,A,79,A
41,41,pair_102_sharp-left.png,sharp-left,MAHMAH,pseudoword,B,102,B
41,42,pair_10_round-left.png,round-left,NOHMOO,pseudoword,A,10,B
41,43,pair_56_round-left.png,round-left,KEEKAY,pseudoword,B,56,A
41,44,pair_109_sharp-left.png,sharp-left,PAYTEE,pseudoword,A,109,B
41,45,pair_152_sharp-left.png,sharp-left,PEETEE,pseudoword,A,152,A
41,46,pair_127_round-left.png,round-left,KUHPAY,pseudoword,B,127,A
41,47,pair_112_sharp-left.png,sharp-left,PUHTEE,pseudoword,A,112,A
41,48,pair_165_round-left.png,round-left,NOHLOH,pseudoword,A,165,B
41,49,pair_31_round-left.png,round-left,PUHPEE,pseudoword,B,31,A
41,50,pair_185_sharp-left.png,sharp-left,NAHLOO,pseudoword,B,185,B
41,51,pair_87_round-left.png,round-left,LAHNOH,pseudoword,A,87,B
41,52,pair_149_sharp-left.png,sharp-left,NAHMAH,pseudoword,B,149,A
41,53,pair_40_sharp-left.png,sharp-left,KAYTAY,pseudoword,A,40,B
41,54,pair_26_round-left.png,round-left,KEEKUH,pseudoword,B,26,A
41,55,pair_146_round-left.png,round-left,LOHLOH,pseudoword,A,146,A
41,56,pair_65_round-left.png,round-left,MAHLOH,pseudoword,A,65,B
41,57,pair_98_round-left.png,round-left,NAHNOH,pseudoword,A,98,A
41,58,pair_104_sharp-left.png,sharp-left,KUHKAY,pseudoword,A,104,A
41,59,pair_73_sharp-left.png,sharp-left,PEETUH,pseudoword,A,73,B
