set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
30,1,pair_82_round-left.png,round-left,TAYPAY,pseudoword,B,82,A
30,2,pair_103_sharp-left.png,sharp-left,MOOLAH,pseudoword,B,103,B
30,3,pair_134_sharp-left.png,sharp-left,TEEKAY,pseudoword,A,134,B
30,4,pair_44_sharp-left.png,sharp-left,KAYPAY,pseudoword,A,44,A
30,5,pair_74_sharp-left.png,sharp-left,MOHMOH,pseudoword,B,74,B
30,6,pair_171_sharp-left.png,sharp-left,MOHNOO,pseudoword,B,171,B
30,7,pair_41_round-left.png,round-left,KEETEE,pseudoword,B,41,B
30,8,pair_159_round-left.png,round-left,KUHTEE,pseudoword,B,159,A
30,9,pair_38_round-left.png,round-left,KUHPAY,pseudoword,B,38,A
30,10,pair_127_sharp-left.png,sharp-left,PUHPAY,pseudoword,A,127,B
30,11,pair_163_sharp-left.png,sharp-left,TEEKUH,pseudoword,A,163,A
30,12,pair_95_round-left.png,round-left,LAHNOO,pseudoword,A,95,A
30,13,pair_43_sharp-left.png,sharp-left,NOOLOH,pseudoword,B,43,A
30,14,pair_03_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,3,B
30,15,pair_18_sharp-left.png,sharp-left,NAHLAH,pseudoword,B,18,A
30,16,pair_148_round-left.png,round-left,LOOLOO,pseudoword,A,148,A
30,17,pair_141_sharp-left.png,sharp-left,PUHTAY,pseudoword,A,141,B
30,18,pair_27_round-left.png,round-left,NAHLOO,pseudoword,A,27,B
30,19,pair_132_round-left.png,round-left,MOHMAH,pseudoword,A,132,B
30,20,pair_100_round-left.png,round-left,TEETAY,pseudoword,B,100,B
30,21,pair_35_sharp-left.png,sharp-left,PEEPEE,pseudoword,A,35,B
30,22,pair_104_sharp-left.png,sharp-left,TUHTAY,pseudoword,A,104,A
30,23,pair_34_sharp-left.png,sharp-left,TAYKEE,pseudoword,A,34,B
30,24,pair_131_round-left.png,round-left,TEETUH,pseudoword,B,131,A
30,25,pair_96_round-left.png,round-left,KAYKUH,pseudoword,B,96,A
30,26,pair_91_sharp-left.png,sharp-left,PEEKAY,pseudoword,A,91,B
30,27,pair_116_round-left.png,round-left,KUHTAY,pseudoword,B,116,A
30,28,pair_76_round-left.png,round-left,MAHLOH,pseudoword,A,76,B
30,29,pair_185_round-left.png,round-left,NOHNOH,pseudoword,A,185,A
30,30,pair_25_sharp-left.png,sharp-left,MOONAH,pseudoword,B,25,B
30,31,pair_02_sharp-left.png,sharp-left,TEETEE,pseudoword,A,2,A
30,32,pair_179_round-left.png,round-left,NOHLOH,pseudoword,A,179,B
30,33,pair_49_round-left.png,round-left,TUHPAY,pseudoword,B,49,A
30,34,pair_87_round-left.png,round-left,PEETUH,pseudoword,B,87,B
30,35,pair_172_round-left.png,round-left,PUHTUH,pseudoword,B,172,A
30,36,pair_145_round-left.png,round-left,PUHKEE,pseudoword,B,145,B
30,37,pair_06_round-left.png,round-left,PAYTAY,pseudoword,B,6,A
30,38,pair_22_sharp-left.png,sharp-left,LAHMOH,pseudoword,B,22,B
30,39,pair_140_sharp-left.png,sharp-left,LAHNOH,pseudoword,B,140,B
30,40,pair_111_sharp-left.png,sharp-left,NOOMAH,pseudoword,B,111,A
30,41,pair_180_sharp-left.png,sharp-left,NOOLAH,pseudoword,B,180,B
30,42,pair_66_sharp-left.png,sharp-left,TAYPUH,pseudoword,A,66,B
30,43,pair_48_sharp-left.png,sharp-left,NOOMOO,pseudoword,B,48,B
30,44,pair_167_round-left.png,round-left,NOHLOO,pseudoword,A,167,A
30,45,pair_23_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,23,B
30,46,pair_20_round-left.png,round-left,MAHLAH,pseudoword,A,20,A
30,47,pair_50_sharp-left.png,sharp-left,TEEKEE,pseudoword,A,50,B
30,48,pair_153_sharp-left.png,sharp-left,TUHPEE,pseudoword,A,153,A
30,49,pair_01_sharp-left.png,sharp-left,TAKETE,canonical,A,1,A
30,50,pair_126_sharp-left.png,sharp-left,NAHNOO,pseudoword,B,126,B
30,51,pair_19_sharp-left.png,sharp-left,NOHLAH,pseudoword,B,19,A
30,52,pair_09_round-left.png,round-left,NOHMOH,pseudoword,A,9,A
30,53,pair_29_round-left.png,round-left,MOHLOO,pseudoword,A,29,A
30,54,pair_133_sharp-left.png,sharp-left,KAYKAY,pseudoword,A,133,A
30,55,pair_157_sharp-left.png,sharp-left,NAHNAH,pseudoword,B,157,A
30,56,pair_113_round-left.png,round-left,LOHNOH,pseudoword,A,113,A
30,57,pair_72_sharp-left.png,sharp-left,NAHLOH,pseudoword,B,72,A
30,58,pair_183_round-left.png,round-left,LOHMAH,pseudoword,A,183,A
30,59,pair_07_sharp-left.png,sharp-left,KIKI,canonical,A,7,A
30,60,pair_178_sharp-left.png,sharp-left,LOOLAH,pseudoword,B,178,B
30,61,pair_181_round-left.png,round-left,KAYTAY,pseudoword,B,181,B
30,62,pair_102_round-left.png,round-left,NAHNOH,pseudoword,A,102,A
30,63,pair_166_sharp-left.png,sharp-left,TUHTEE,pseudoword,A,166,A
30,64,pair_68_sharp-left.png,sharp-left,LAHLOO,pseudoword,B,68,B
30,65,pair_57_sharp-left.png,sharp-left,MAHNOH,pseudoword,B,57,B
30,66,pair_86_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,86,B
30,67,pair_110_round-left.png,round-left,LAHMAH,pseudoword,A,110,A
30,68,pair_123_round-left.png,round-left,LOHNAH,pseudoword,A,123,B
30,69,pair_63_sharp-left.png,sharp-left,PAYTUH,pseudoword,A,63,B
30,70,pair_162_round-left.png,round-left,PAYPUH,pseudoword,B,162,B
30,71,pair_10_sharp-left.png,sharp-left,NAHMOH,pseudoword,B,10,B
30,72,pair_154_round-left.png,round-left,LOOMOH,pseudoword,A,154,A
30,73,pair_24_round-left.png,round-left,MOOLOO,pseudoword,A,24,A
30,74,pair_26_round-left.png,round-left,MOHLAH,pseudoword,A,26,B
30,75,pair_168_round-left.png,round-left,TEEPEE,pseudoword,B,168,A
30,76,pair_90_sharp-left.png,sharp-left,PAYKUH,pseudoword,A,90,B
30,77,pair_176_round-left.png,round-left,PAYPAY,pseudoword,B,176,A
30,78,pair_106_round-left.png,round-left,LAHLOH,pseudoword,A,106,A
30,79,pair_30_sharp-left.png,sharp-left,KEETUH,pseudoword,A,30,A
30,80,pair_16_sharp-left.png,sharp-left,TUHTUH,pseudoword,A,16,B
30,81,pair_117_sharp-left.png,sharp-left,TEEPUH,pseudoword,A,117,B
30,82,pair_13_round-left.png,round-left,PUHKUH,pseudoword,B,13,A
30,83,pair_15_sharp-left.png,sharp-left,PEEKUH,pseudoword,A,15,B
30,84,pair_119_sharp-left.png,sharp-left,LOHLAH,pseudoword,B,119,B
30,85,pair_161_sharp-left.png,sharp-left,LOONOO,pseudoword,B,161,B
30,86,pair_54_round-left.png,round-left,TAYKAY,pseudoword,B,54,B
30,87,pair_144_sharp-left.png,sharp-left,LOOLOH,pseudoword,B,144,B
30,88,pair_101_round-left.png,round-left,NOHNAH,pseudoword,A,101,A
30,89,pair_85_sharp-left.png,sharp-left,TUHKUH,pseudoword,A,85,A
30,90,pair_121_round-left.png,round-left,KEETAY,pseudoword,B,121,B
30,91,pair_46_sharp-left.png,sharp-left,KEEKEE,pseudoword,A,46,A
30,92,pair_142_sharp-left.png,sharp-left,LAHLAH,pseudoword,B,142,B
30,93,pair_77_round-left.png,round-left,NOHMOO,pseudoword,A,77,A
30,94,pair_53_round-left.png,round-left,PEEPUH,pseudoword,B,53,A
30,95,pair_146_sharp-left.png,sharp-left,KAYKEE,pseudoword,A,146,B
30,96,pair_88_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,88,A
30,97,pair_109_sharp-left.png,sharp-left,PEEKEE,pseudoword,A,109,B
30,98,pair_84_round-left.png,round-left,MOOMOH,pseudoword,A,84,A
30,99,pair_21_round-left.png,round-left,KAYTUH,pseudoword,B,21,B
30,100,pair_150_round-left.png,round-left,TEEPAY,pseudoword,B,150,B
