set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
29,1,pair_07_round-left.png,round-left,BOUBA,canonical,A,7,A
29,2,pair_147_round-left.png,round-left,MAHNOH,pseudoword,A,147,A
29,3,pair_02_sharp-left.png,sharp-left,PEEPEE,pseudoword,A,2,A
29,4,pair_139_sharp-left.png,sharp-left,TEEPUH,pseudoword,A,139,A
29,5,pair_25_round-left.png,round-left,MOHMOO,pseudoword,A,25,A
29,6,pair_141_round-left.png,round-left,PEEKEE,pseudoword,B,141,B
29,7,pair_42_round-left.png,round-left,MOHLOO,pseudoword,A,42,A
29,8,pair_135_sharp-left.png,sharp-left,MOOLAH,pseudoword,B,135,B
29,9,pair_53_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,53,B
29,10,pair_127_sharp-left.png,sharp-left,MOOLOO,pseudoword,B,127,B
29,11,pair_90_sharp-left.png,sharp-left,KUHPEE,pseudoword,A,90,A
29,12,pair_109_sharp-left.png,sharp-left,LOHNAH,pseudoword,B,109,B
29,13,pair_65_sharp-left.png,sharp-left,PEETEE,pseudoword,A,65,A
29,14,pair_133_round-left.png,round-left,LAHMOO,pseudoword,A,133,A
29,15,pair_33_sharp-left.png,sharp-left,NOHNOH,pseudoword,B,33,A
29,16,pair_175_sharp-left.png,sharp-left,TUHPAY,pseudoword,A,175,B
29,17,pair_97_sharp-left.png,sharp-left,TAYPAY,pseudoword,A,97,A
29,18,pair_131_sharp-left.png,sharp-left,PAYTUH,pseudoword,A,131,A
29,19,pair_105_sharp-left.png,sharp-left,LOOLOH,pseudoword,B,105,B
29,20,pair_85_sharp-left.png,sharp-left,TAYKEE,pseudoword,A,85,A
29,21,pair_50_round-left.png,round-left,MAHMAH,pseudoword,A,50,A
29,22,pair_149_sharp-left.png,sharp-left,KUHKUH,pseudoword,A,149,A
29,23,pair_03_sharp-left.png,sharp-left,KAYTAY,pseudoword,A,3,A
29,24,pair_126_round-left.png,round-left,PEEPAY,pseudoword,B,126,B
29,25,pair_150_sharp-left.png,sharp-left,PUHPEE,pseudoword,A,150,B
29,26,pair_49_sharp-left.png,sharp-left,NOHMOH,pseudoword,B,49,B
29,27,pair_180_round-left.png,round-left,NAHNAH,pseudoword,A,180,A
29,28,pair_159_round-left.png,round-left,TEETUH,pseudoword,B,159,B
29,29,pair_45_sharp-left.png,sharp-left,MOHMAH,pseudoword,B,45,B
29,30,pair_132_sharp-left.png,sharp-left,TEETAY,pseudoword,A,132,A
