set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
18,1,pair_25_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,25,A
18,2,pair_102_sharp-left.png,sharp-left,LOHLOH,pseudoword,B,102,B
18,3,pair_115_round-left.png,round-left,MAHLOO,pseudoword,A,115,A
18,4,pair_85_sharp-left.png,sharp-left,NAHMAH,pseudoword,B,85,B
18,5,pair_22_round-left.png,round-left,NOHLAH,pseudoword,A,22,B
18,6,pair_127_round-left.png,round-left,NOHNOH,pseudoword,A,127,A
18,7,pair_119_round-left.png,round-left,NOOMOO,pseudoword,A,119,A
18,8,pair_41_sharp-left.png,sharp-left,MOHNOH,pseudoword,B,41,B
18,9,pair_169_round-left.png,round-left,PAYPUH,pseudoword,B,169,B
18,10,pair_21_round-left.png,round-left,TAYKAY,pseudoword,B,21,B
18,11,pair_67_sharp-left.png,sharp-left,TAYTEE,pseudoword,A,67,A
18,12,pair_132_round-left.png,round-left,MOHLAH,pseudoword,A,132,A
18,13,pair_24_round-left.png,round-left,NOOLOH,pseudoword,A,24,A
18,14,pair_44_round-left.png,round-left,TEEKAY,pseudoword,B,44,B
18,15,pair_56_round-left.png,round-left,PUHKEE,pseudoword,B,56,B
18,16,pair_10_round-left.png,round-left,LOOLOO,pseudoword,A,10,A
18,17,pair_84_sharp-left.png,sharp-left,LOOMAH,pseudoword,B,84,B
18,18,pair_144_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,144,A
18,19,pair_164_sharp-left.png,sharp-left,MOOMAH,pseudoword,B,164,B
18,20,pair_32_sharp-left.png,sharp-left,PEEPEE,pseudoword,A,32,A
18,21,pair_11_sharp-left.png,sharp-left,TUHTUH,pseudoword,A,11,B
18,22,pair_171_sharp-left.png,sharp-left,LOONOO,pseudoword,B,171,B
18,23,pair_02_round-left.png,round-left,MOHLOH,pseudoword,A,2,A
18,24,pair_126_round-left.png,round-left,LAHMAH,pseudoword,A,126,A
18,25,pair_133_round-left.png,round-left,LOHMAH,pseudoword,A,133,A
18,26,pair_81_sharp-left.png,sharp-left,TAYTAY,pseudoword,A,81,B
18,27,pair_62_sharp-left.png,sharp-left,PUHKUH,pseudoword,A,62,A
18,28,pair_105_round-left.png,round-left,KEETEE,pseudoword,B,105,B
18,29,pair_20_round-left.png,round-left,MOHLOO,pseudoword,A,20,A
18,30,pair_45_sharp-left.png,sharp-left,KEEKEE,pseudoword,A,45,A
18,31,pair_167_sharp-left.png,sharp-left,LAHNAH,pseudoword,B,167,A
18,32,pair_77_round-left.png,round-left,MOONOH,pseudoword,A,77,A
18,33,pair_01_sharp-left.png,sharp-left,TAKETE,canonical,A,1,A
18,34,pair_141_sharp-left.png,sharp-left,LOHMOH,pseudoword,B,141,B
18,35,pair_50_round-left.png,round-left,TAYPAY,pseudoword,B,50,A
18,36,pair_69_sharp-left.png,sharp-left,PUHPAY,pseudoword,A,69,B
18,37,pair_91_sharp-left.png,sharp-left,MOOMOH,pseudoword,B,91,B
18,38,pair_112_sharp-left.png,sharp-left,KAYPUH,pseudoword,A,112,B
18,39,pair_94_round-left.png,round-left,NAHMOH,pseudoword,A,94,A
18,40,pair_82_sharp-left.png,sharp-left,MOOLOH,pseudoword,B,82,B
18,41,pair_73_round-left.png,round-left,TEEPUH,pseudoword,B,73,A
18,42,pair_109_sharp-left.png,sharp-left,NOOMAH,pseudoword,B,109,B
18,43,pair_156_round-left.png,round-left,KEEPUH,pseudoword,B,156,B
18,44,pair_98_round-left.png,round-left,NOOMOH,pseudoword,A,98,A
18,45,pair_97_sharp-left.png,sharp-left,TEETEE,pseudoword,A,97,A
18,46,pair_123_sharp-left.png,sharp-left,MOHMAH,pseudoword,B,123,A
18,47,pair_18_round-left.png,round-left,PEEKUH,pseudoword,B,18,B
18,48,pair_107_sharp-left.png,sharp-left,KAYTEE,pseudoword,A,107,A
18,49,pair_38_round-left.png,round-left,KAYKUH,pseudoword,B,38,B
18,50,pair_182_sharp-left.png,sharp-left,TEEPAY,pseudoword,A,182,A
18,51,pair_154_sharp-left.png,sharp-left,KAYTUH,pseudoword,A,154,A
18,52,pair_159_sharp-left.png,sharp-left,LOOLAH,pseudoword,B,159,B
18,53,pair_12_sharp-left.png,sharp-left,LAHLOO,pseudoword,B,12,B
18,54,pair_161_sharp-left.png,sharp-left,MOONOO,pseudoword,B,161,B
18,55,pair_14_sharp-left.png,sharp-left,MAHNOH,pseudoword,B,14,B
18,56,pair_114_sharp-left.png,sharp-left,NOHLOO,pseudoword,B,114,B
18,57,pair_139_sharp-left.png,sharp-left,LOOMOH,pseudoword,B,139,B
18,58,pair_58_round-left.png,round-left,NOHNOO,pseudoword,A,58,A
18,59,pair_07_round-left.png,round-left,BOUBA,canonical,A,7,A
18,60,pair_138_sharp-left.png,sharp-left,MOOLAH,pseudoword,B,138,B
18,61,pair_143_sharp-left.png,sharp-left,KUHTEE,pseudoword,A,143,A
18,62,pair_116_sharp-left.png,sharp-left,MAHLOH,pseudoword,B,116,B
18,63,pair_184_sharp-left.png,sharp-left,LOOLOH,pseudoword,B,184,B
18,64,pair_09_round-left.png,round-left,KUHTAY,pseudoword,B,9,B
18,65,pair_57_round-left.png,round-left,NOHLOH,pseudoword,A,57,A
18,66,pair_99_sharp-left.png,sharp-left,NAHNOO,pseudoword,B,99,B
18,67,pair_51_round-left.png,round-left,MAHNAH,pseudoword,A,51,A
18,68,pair_135_round-left.png,round-left,TUHPEE,pseudoword,B,135,B
18,69,pair_165_round-left.png,round-left,LOONAH,pseudoword,A,165,A
18,70,pair_90_sharp-left.png,sharp-left,KEETAY,pseudoword,A,90,B
18,71,pair_75_sharp-left.png,sharp-left,PUHTAY,pseudoword,A,75,B
18,72,pair_35_round-left.png,round-left,KAYKEE,pseudoword,B,35,B
18,73,pair_122_sharp-left.png,sharp-left,PUHTEE,pseudoword,A,122,A
18,74,pair_125_round-left.png,round-left,LAHNOH,pseudoword,A,125,A
18,75,pair_185_round-left.png,round-left,TEETUH,pseudoword,B,185,B
18,76,pair_108_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,108,B
18,77,pair_61_sharp-left.png,sharp-left,KEEKAY,pseudoword,A,61,A
18,78,pair_28_round-left.png,round-left,PAYTUH,pseudoword,B,28,A
18,79,pair_74_sharp-left.png,sharp-left,NAHNAH,pseudoword,B,74,B
18,80,pair_15_sharp-left.png,sharp-left,PEEKAY,pseudoword,A,15,B
18,81,pair_168_sharp-left.png,sharp-left,NOONOO,pseudoword,B,168,B
18,82,pair_34_round-left.png,round-left,KUHTUH,pseudoword,B,34,A
18,83,pair_120_sharp-left.png,sharp-left,TAYKUH,pseudoword,A,120,A
18,84,pair_130_round-left.png,round-left,PAYPEE,pseudoword,B,130,B
18,85,pair_163_round-left.png,round-left,MOHMOO,pseudoword,A,163,A
18,86,pair_01_sharp-left.png,sharp-left,MALUMA,canonical,B,1,B
18,87,pair_140_sharp-left.png,sharp-left,NOONOH,pseudoword,B,140,B
18,88,pair_151_sharp-left.png,sharp-left,NOOLOO,pseudoword,B,151,B
18,89,pair_26_sharp-left.png,sharp-left,TAYPUH,pseudoword,A,26,A
18,90,pair_146_sharp-left.png,sharp-left,NAHMOO,pseudoword,B,146,A
18,91,pair_71_sharp-left.png,sharp-left,MOOMOO,pseudoword,B,71,B
18,92,pair_92_sharp-left.png,sharp-left,TAYTUH,pseudoword,A,92,B
18,93,pair_23_sharp-left.png,sharp-left,TUHKUH,pseudoword,A,23,A
18,94,pair_152_sharp-left.png,sharp-left,LOHMOO,pseudoword,B,152,A
18,95,pair_147_sharp-left.png,sharp-left,KAYKAY,pseudoword,A,147,A
18,96,pair_183_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,183,B
18,97,pair_70_sharp-left.png,sharp-left,KEETUH,pseudoword,A,70,A
18,98,pair_129_round-left.png,round-left,NAHNOH,pseudoword,A,129,A
18,99,pair_137_sharp-left.png,sharp-left,NAHLAH,pseudoword,B,137,B
18,100,pair_54_sharp-left.png,sharp-left,TEEKUH,pseudoword,A,54,A
18,101,pair_96_round-left.png,round-left,PEETEE,pseudoword,B,96,B
18,102,pair_106_sharp-left.png,sharp-left,PEEKEE,pseudoword,A,106,B
18,103,pair_72_round-left.png,round-left,LAHMOO,pseudoword,A,72,A
18,104,pair_87_sharp-left.png,sharp-left,PEETUH,pseudoword,A,87,B
18,105,pair_16_round-left.png,round-left,KUHPUH,pseudoword,B,16,B
18,106,pair_128_round-left.png,round-left,MAHMOO,pseudoword,A,128,A
18,107,pair_103_round-left.png,round-left,LOHNAH,pseudoword,A,103,A
18,108,pair_40_sharp-left.png,sharp-left,LOHNOH,pseudoword,B,40,B
18,109,pair_66_sharp-left.png,sharp-left,KAYTAY,pseudoword,A,66,B
18,110,pair_68_round-left.png,round-left,PUHTUH,pseudoword,B,68,A
18,111,pair_142_round-left.png,round-left,PAYPAY,pseudoword,B,142,A
18,112,pair_104_round-left.png,round-left,TEEKEE,pseudoword,B,104,B
18,113,pair_39_round-left.png,round-left,LOHLOO,pseudoword,A,39,A
18,114,pair_174_round-left.png,round-left,TEEPEE,pseudoword,B,174,B
18,115,pair_03_sharp-left.png,sharp-left,KUHPAY,pseudoword,A,3,A
18,116,pair_48_sharp-left.png,sharp-left,NOONAH,pseudoword,B,48,A
18,117,pair_88_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,88,B
18,118,pair_148_round-left.png,round-left,MAHLAH,pseudoword,A,148,B
18,119,pair_124_round-left.png,round-left,NAHLOH,pseudoword,A,124,B
18,120,pair_31_round-left.png,round-left,PUHPUH,pseudoword,B,31,A
18,121,pair_136_sharp-left.png,sharp-left,MOOLOO,pseudoword,B,136,B
18,122,pair_173_sharp-left.png,sharp-left,NOHMOH,pseudoword,B,173,B
18,123,pair_05_sharp-left.png,sharp-left,MOHNOO,pseudoword,B,5,B
18,124,pair_117_sharp-left.png,sharp-left,PAYKEE,pseudoword,A,117,A
18,125,pair_101_round-left.png,round-left,PAYKUH,pseudoword,B,101,B
18,126,pair_63_sharp-left.png,sharp-left,LAHNOO,pseudoword,B,63,B
18,127,pair_27_round-left.png,round-left,NAHLOO,pseudoword,A,27,A
18,128,pair_118_round-left.png,round-left,KAYPEE,pseudoword,B,118,B
18,129,pair_111_round-left.png,round-left,KUHPEE,pseudoword,B,111,B
18,130,pair_52_sharp-left.png,sharp-left,LOONOH,pseudoword,B,52,A
18,131,pair_04_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,4,A
18,132,pair_47_sharp-left.png,sharp-left,PUHPEE,pseudoword,A,47,B
18,133,pair_172_sharp-left.png,sharp-left,LOHLAH,pseudoword,B,172,B
18,134,pair_06_round-left.png,round-left,NOHMOO,pseudoword,A,6,A
18,135,pair_49_sharp-left.png,sharp-left,NOOLAH,pseudoword,B,49,B
18,136,pair_181_round-left.png,round-left,PAYTEE,pseudoword,B,181,A
18,137,pair_08_round-left.png,round-left,KEEPEE,pseudoword,B,8,B
18,138,pair_79_sharp-left.png,sharp-left,TUHTEE,pseudoword,A,79,A
18,139,pair_157_sharp-left.png,sharp-left,TUHPUH,pseudoword,A,157,A
18,140,pair_100_sharp-left.png,sharp-left,PEEPUH,pseudoword,A,100,A
18,141,pair_80_round-left.png,round-left,TUHTAY,pseudoword,B,80,B
18,142,pair_76_sharp-left.png,sharp-left,MAHMAH,pseudoword,B,76,A
18,143,pair_179_round-left.png,round-left,PEEPAY,pseudoword,B,179,A
18,144,pair_33_sharp-left.png,sharp-left,KAYPAY,pseudoword,A,33,B
18,145,pair_110_sharp-left.png,sharp-left,KUHKUH,pseudoword,A,110,A
18,146,pair_46_sharp-left.png,sharp-left,KEEPAY,pseudoword,A,46,B
18,147,pair_30_sharp-left.png,sharp-left,TUHKEE,pseudoword,A,30,A
18,148,pair_07_sharp-left.png,sharp-left,KIKI,canonical,A,7,A
18,149,pair_176_round-left.png,round-left,TUHPAY,pseudoword,B,176,B
18,150,pair_37_sharp-left.png,sharp-left,PAYTAY,pseudoword,A,37,A
18,151,pair_64_round-left.png,round-left,LAHLAH,pseudoword,A,64,A
18,152,pair_153_round-left.png,round-left,LOOMOO,pseudoword,A,153,A
18,153,pair_113_sharp-left.png,sharp-left,PEETAY,pseudoword,A,113,B
18,154,pair_29_sharp-left.png,sharp-left,NOHNAH,pseudoword,B,29,B
18,155,pair_155_sharp-left.png,sharp-left,TEETAY,pseudoword,A,155,A
18,156,pair_95_sharp-left.png,sharp-left,LOHNOO,pseudoword,B,95,B
18,157,pair_178_round-left.png,round-left,KEEKUH,pseudoword,B,178,B
18,158,pair_160_round-left.png,round-left,TAYPEE,pseudoword,B,160,B
18,159,pair_83_round-left.png,round-left,MOONAH,pseudoword,A,83,A
18,160,pair_65_round-left.png,round-left,LAHMOH,pseudoword,A,65,A
18,161,pair_55_sharp-left.png,sharp-left,KUHKAY,pseudoword,A,55,A
18,162,pair_177_sharp-left.png,sharp-left,MOHNAH,pseudoword,B,177,B
18,163,pair_36_sharp-left.png,sharp-left,TUHKAY,pseudoword,A,36,A
18,164,pair_59_round-left.png,round-left,TAYKEE,pseudoword,B,59,B
18,165,pair_78_sharp-left.png,sharp-left,MOHMOH,pseudoword,B,78,B
18,166,pair_162_sharp-left.png,sharp-left,LAHLOH,pseudoword,B,162,B
18,167,pair_43_round-left.png,round-left,rugged,adjective,B,43,A
18,168,pair_19_sharp-left.png,sharp-left,uneven,adjective,A,19,A
18,169,pair_149_sharp-left.png,sharp-left,round,adjective,B,149,B
18,170,pair_121_round-left.png,round-left,curved,adjective,A,121,A
18,171,pair_175_round-left.png,round-left,circular,adjective,A,175,A
18,172,pair_53_round-left.png,round-left,plump,adjective,A,53,A
18,173,pair_13_sharp-left.png,sharp-left,fat,adjective,B,13,B
18,174,pair_131_round-left.png,round-left,plush,adjective,A,131,A
18,175,pair_134_sharp-left.png,sharp-left,chubby,adjective,B,134,B
18,176,pair_166_round-left.png,round-left,soft,adjective,A,166,A
18,177,pair_93_sharp-left.png,sharp-left,sharp,adjective,A,93,A
18,178,pair_145_sharp-left.png,sharp-left,rotund,adjective,B,145,A
18,179,pair_158_sharp-left.png,sharp-left,jagged,adjective,A,158,A
18,180,pair_150_round-left.png,round-left,smooth,adjective,A,150,A
18,181,pair_180_sharp-left.png,sharp-left,spiky,adjective,A,180,A
18,182,pair_60_round-left.png,round-left,pointed,adjective,B,60,B
18,183,pair_86_sharp-left.png,sharp-left,hard,adjective,A,86,A
18,184,pair_42_round-left.png,round-left,edgy,adjective,B,42,B
18,185,pair_17_sharp-left.png,sharp-left,prickly,adjective,A,17,A
18,186,pair_89_sharp-left.png,sharp-left,angular,adjective,A,89,A
