set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
54,1,pair_73_sharp-left.png,sharp-left,MOOMOH,pseudoword,B,73,B
54,2,pair_137_sharp-left.png,sharp-left,TAYKAY,pseudoword,A,137,B
54,3,pair_120_round-left.png,round-left,PUHKUH,pseudoword,B,120,A
54,4,pair_11_sharp-left.png,sharp-left,LOHNAH,pseudoword,B,11,B
54,5,pair_178_round-left.png,round-left,MAHLOH,pseudoword,A,178,A
54,6,pair_05_round-left.png,round-left,PEEKUH,pseudoword,B,5,B
54,7,pair_103_sharp-left.png,sharp-left,LOHLOH,pseudoword,B,103,B
54,8,pair_75_sharp-left.png,sharp-left,PEEPUH,pseudoword,A,75,B
54,9,pair_140_round-left.png,round-left,MOHMOO,pseudoword,A,140,A
54,10,pair_150_sharp-left.png,sharp-left,KUHTAY,pseudoword,A,150,B
54,11,pair_72_round-left.png,round-left,KUHTEE,pseudoword,B,72,B
54,12,pair_74_sharp-left.png,sharp-left,LAHNAH,pseudoword,B,74,B
54,13,pair_134_sharp-left.png,sharp-left,TAYPEE,pseudoword,A,134,A
54,14,pair_39_round-left.png,round-left,KAYPEE,pseudoword,B,39,A
54,15,pair_52_sharp-left.png,sharp-left,PAYTUH,pseudoword,A,52,B
54,16,pair_45_round-left.png,round-left,NOHLAH,pseudoword,A,45,A
54,17,pair_98_sharp-left.png,sharp-left,NOHNAH,pseudoword,B,98,A
54,18,pair_58_sharp-left.png,sharp-left,KUHPAY,pseudoword,A,58,B
54,19,pair_82_round-left.png,round-left,KUHKUH,pseudoword,B,82,A
54,20,pair_53_sharp-left.png,sharp-left,MAHMOO,pseudoword,B,53,B
54,21,pair_123_round-left.png,round-left,PUHTEE,pseudoword,B,123,A
54,22,pair_177_sharp-left.png,sharp-left,KAYTEE,pseudoword,A,177,B
54,23,pair_21_round-left.png,round-left,TEEPUH,pseudoword,B,21,A
54,24,pair_86_round-left.png,round-left,MOHNOH,pseudoword,A,86,A
54,25,pair_49_sharp-left.png,sharp-left,NOONOO,pseudoword,B,49,B
54,26,pair_181_sharp-left.png,sharp-left,MOONOO,pseudoword,B,181,B
54,27,pair_17_round-left.png,round-left,PAYPAY,pseudoword,B,17,A
54,28,pair_01_sharp-left.png,sharp-left,MALUMA,canonical,B,1,A
54,29,pair_60_round-left.png,round-left,KAYKUH,pseudoword,B,60,A
54,30,pair_91_sharp-left.png,sharp-left,LAHMAH,pseudoword,B,91,B
54,31,pair_59_round-left.png,round-left,NAHMOH,pseudoword,A,59,B
54,32,pair_132_round-left.png,round-left,MOHLOH,pseudoword,A,132,A
54,33,pair_23_round-left.png,round-left,NOOMOH,pseudoword,A,23,B
54,34,pair_154_sharp-left.png,sharp-left,KEEKEE,pseudoword,A,154,B
54,35,pair_44_round-left.png,round-left,KEEPUH,pseudoword,B,44,A
54,36,pair_85_sharp-left.png,sharp-left,NAHLAH,pseudoword,B,85,A
54,37,pair_152_sharp-left.png,sharp-left,KEEKAY,pseudoword,A,152,A
54,38,pair_67_round-left.png,round-left,LAHLAH,pseudoword,A,67,A
54,39,pair_07_sharp-left.png,sharp-left,BOUBA,canonical,B,7,B
54,40,pair_09_round-left.png,round-left,MAHNAH,pseudoword,A,9,B
54,41,pair_184_sharp-left.png,sharp-left,LOONAH,pseudoword,B,184,B
