set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
40,1,pair_126_sharp-left.png,sharp-left,MAHNAH,pseudoword,B,126,B
40,2,pair_53_round-left.png,round-left,TUHKAY,pseudoword,B,53,A
40,3,pair_08_sharp-left.png,sharp-left,LOHNAH,pseudoword,B,8,B
40,4,pair_122_sharp-left.png,sharp-left,MOHLOO,pseudoword,B,122,B
40,5,pair_37_round-left.png,round-left,KAYTEE,pseudoword,B,37,A
40,6,pair_127_sharp-left.png,sharp-left,KEETUH,pseudoword,A,127,B
40,7,pair_141_sharp-left.png,sharp-left,LOONOO,pseudoword,B,141,B
40,8,pair_164_sharp-left.png,sharp-left,PAYPUH,pseudoword,A,164,A
40,9,pair_95_round-left.png,round-left,TUHPAY,pseudoword,B,95,A
40,10,pair_177_round-left.png,round-left,PAYKEE,pseudoword,B,177,A
40,11,pair_23_sharp-left.png,sharp-left,NAHLOO,pseudoword,B,23,B
40,12,pair_83_round-left.png,round-left,PEEPEE,pseudoword,B,83,A
40,13,pair_152_sharp-left.png,sharp-left,LAHNOH,pseudoword,B,152,A
40,14,pair_17_sharp-left.png,sharp-left,PUHTUH,pseudoword,A,17,A
40,15,pair_101_round-left.png,round-left,MOHLAH,pseudoword,A,101,A
40,16,pair_110_sharp-left.png,sharp-left,NOHLAH,pseudoword,B,110,A
40,17,pair_158_sharp-left.png,sharp-left,KEEPUH,pseudoword,A,158,A
40,18,pair_51_sharp-left.png,sharp-left,LOONAH,pseudoword,B,51,B
40,19,pair_133_round-left.png,round-left,KEEKUH,pseudoword,B,133,B
40,20,pair_59_sharp-left.png,sharp-left,NAHNOO,pseudoword,B,59,B
40,21,pair_168_sharp-left.png,sharp-left,LOHLOH,pseudoword,B,168,B
40,22,pair_40_round-left.png,round-left,LAHMAH,pseudoword,A,40,A
40,23,pair_86_sharp-left.png,sharp-left,LOOMAH,pseudoword,B,86,B
40,24,pair_45_round-left.png,round-left,LOHMOH,pseudoword,A,45,A
40,25,pair_60_round-left.png,round-left,KEETEE,pseudoword,B,60,B
40,26,pair_63_round-left.png,round-left,MOONAH,pseudoword,A,63,A
40,27,pair_134_sharp-left.png,sharp-left,TEETUH,pseudoword,A,134,A
40,28,pair_34_sharp-left.png,sharp-left,NOHNOH,pseudoword,B,34,B
40,29,pair_54_sharp-left.png,sharp-left,KUHTEE,pseudoword,A,54,A
40,30,pair_62_round-left.png,round-left,KUHKUH,pseudoword,B,62,B
40,31,pair_130_round-left.png,round-left,LOOMOH,pseudoword,A,130,A
40,32,pair_97_round-left.png,round-left,PAYTUH,pseudoword,B,97,A
40,33,pair_96_round-left.png,round-left,KUHPUH,pseudoword,B,96,B
40,34,pair_48_round-left.png,round-left,TEEKUH,pseudoword,B,48,A
40,35,pair_129_round-left.png,round-left,NOHMOO,pseudoword,A,129,A
40,36,pair_26_round-left.png,round-left,LOHLOO,pseudoword,A,26,A
40,37,pair_67_sharp-left.png,sharp-left,NOOLAH,pseudoword,B,67,B
40,38,pair_136_sharp-left.png,sharp-left,TAYPUH,pseudoword,A,136,B
40,39,pair_160_sharp-left.png,sharp-left,TEETAY,pseudoword,A,160,B
40,40,pair_07_round-left.png,round-left,KIKI,canonical,B,7,A
40,41,pair_41_sharp-left.png,sharp-left,LOHNOH,pseudoword,B,41,B
40,42,pair_61_sharp-left.png,sharp-left,MOONOH,pseudoword,B,61,B
40,43,pair_165_round-left.png,round-left,KUHPEE,pseudoword,B,165,B
40,44,pair_98_sharp-left.png,sharp-left,KUHPAY,pseudoword,A,98,A
40,45,pair_07_round-left.png,round-left,BOUBA,canonical,A,7,A
40,46,pair_120_sharp-left.png,sharp-left,MAHLOO,pseudoword,B,120,B
40,47,pair_105_round-left.png,round-left,KUHKAY,pseudoword,B,105,B
40,48,pair_77_sharp-left.png,sharp-left,PUHPEE,pseudoword,A,77,B
40,49,pair_142_round-left.png,round-left,TAYKUH,pseudoword,B,142,B
40,50,pair_147_round-left.png,round-left,PAYPAY,pseudoword,B,147,A
40,51,pair_42_sharp-left.png,sharp-left,MOOLOO,pseudoword,B,42,B
40,52,pair_181_round-left.png,round-left,LAHLOO,pseudoword,A,181,A
40,53,pair_185_round-left.png,round-left,TUHTAY,pseudoword,B,185,A
40,54,pair_57_round-left.png,round-left,KEETAY,pseudoword,B,57,B
40,55,pair_65_sharp-left.png,sharp-left,KEEKAY,pseudoword,A,65,A
40,56,pair_144_round-left.png,round-left,PAYPEE,pseudoword,B,144,A
40,57,pair_179_round-left.png,round-left,MOOLOH,pseudoword,A,179,A
40,58,pair_102_sharp-left.png,sharp-left,KEEKEE,pseudoword,A,102,A
40,59,pair_180_sharp-left.png,sharp-left,NOOMOH,pseudoword,B,180,B
40,60,pair_154_sharp-left.png,sharp-left,KUHTAY,pseudoword,A,154,A
40,61,pair_169_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,169,B
40,62,pair_25_sharp-left.png,sharp-left,LOONOH,pseudoword,B,25,B
40,63,pair_04_round-left.png,round-left,KUHTUH,pseudoword,B,4,B
40,64,pair_78_round-left.png,round-left,MOOMAH,pseudoword,A,78,A
40,65,pair_171_sharp-left.png,sharp-left,MOHMOO,pseudoword,B,171,B
40,66,pair_06_round-left.png,round-left,KAYPUH,pseudoword,B,6,B
40,67,pair_167_round-left.png,round-left,PUHKUH,pseudoword,B,167,B
40,68,pair_178_round-left.png,round-left,LOHMAH,pseudoword,A,178,A
40,69,pair_183_round-left.png,round-left,PEETUH,pseudoword,B,183,B
40,70,pair_161_round-left.png,round-left,NOHLOO,pseudoword,A,161,A
40,71,pair_74_round-left.png,round-left,TUHTUH,pseudoword,B,74,B
40,72,pair_139_round-left.png,round-left,LAHMOH,pseudoword,A,139,A
40,73,pair_151_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,151,B
40,74,pair_09_round-left.png,round-left,NOHNAH,pseudoword,A,9,A
40,75,pair_68_sharp-left.png,sharp-left,MOHNAH,pseudoword,B,68,B
40,76,pair_150_sharp-left.png,sharp-left,TEETEE,pseudoword,A,150,A
40,77,pair_76_sharp-left.png,sharp-left,PUHTAY,pseudoword,A,76,B
40,78,pair_173_sharp-left.png,sharp-left,TAYTAY,pseudoword,A,173,A
40,79,pair_66_round-left.png,round-left,LOOLOH,pseudoword,A,66,A
40,80,pair_103_round-left.png,round-left,MAHLAH,pseudoword,A,103,A
40,81,pair_27_round-left.png,round-left,LOHNOO,pseudoword,A,27,A
40,82,pair_05_sharp-left.png,sharp-left,NOONOH,pseudoword,B,5,B
40,83,pair_12_round-left.png,round-left,PEEPAY,pseudoword,B,12,A
40,84,pair_184_sharp-left.png,sharp-left,MOHNOO,pseudoword,B,184,B
40,85,pair_114_round-left.png,round-left,TAYPEE,pseudoword,B,114,B
40,86,pair_175_round-left.png,round-left,LOHMOO,pseudoword,A,175,A
40,87,pair_135_sharp-left.png,sharp-left,KAYTAY,pseudoword,A,135,B
40,88,pair_148_round-left.png,round-left,MAHMAH,pseudoword,A,148,A
40,89,pair_166_sharp-left.png,sharp-left,TUHPUH,pseudoword,A,166,A
40,90,pair_75_round-left.png,round-left,KEEPAY,pseudoword,B,75,B
40,91,pair_94_round-left.png,round-left,MOHLOH,pseudoword,A,94,A
40,92,pair_31_round-left.png,round-left,TEEPAY,pseudoword,B,31,B
40,93,pair_107_round-left.png,round-left,PAYTEE,pseudoword,B,107,B
40,94,pair_32_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,32,A
40,95,pair_119_sharp-left.png,sharp-left,KAYPAY,pseudoword,A,119,A
40,96,pair_87_sharp-left.png,sharp-left,NOOMOO,pseudoword,B,87,B
40,97,pair_84_sharp-left.png,sharp-left,KAYPEE,pseudoword,A,84,A
40,98,pair_73_sharp-left.png,sharp-left,MOOLAH,pseudoword,B,73,B
40,99,pair_111_round-left.png,round-left,TAYKAY,pseudoword,B,111,B
40,100,pair_58_sharp-left.png,sharp-left,TUHTEE,pseudoword,A,58,A
40,101,pair_116_sharp-left.png,sharp-left,MOHMOH,pseudoword,B,116,B
40,102,pair_138_sharp-left.png,sharp-left,TUHPEE,pseudoword,A,138,A
