set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
25,1,pair_83_round-left.png,round-left,NOHLOO,pseudoword,A,83,A
25,2,pair_147_sharp-left.png,sharp-left,LAHNOH,pseudoword,B,147,B
25,3,pair_175_round-left.png,round-left,NOHLAH,pseudoword,A,175,A
25,4,pair_174_round-left.png,round-left,LOOMOO,pseudoword,A,174,A
25,5,pair_35_round-left.png,round-left,LAHLOH,pseudoword,A,35,A
25,6,pair_62_sharp-left.png,sharp-left,LAHMOO,pseudoword,B,62,B
25,7,pair_103_round-left.png,round-left,NOONOH,pseudoword,A,103,A
25,8,pair_164_sharp-left.png,sharp-left,TUHPEE,pseudoword,A,164,B
25,9,pair_29_sharp-left.png,sharp-left,PEEKAY,pseudoword,A,29,B
25,10,pair_66_round-left.png,round-left,KAYKUH,pseudoword,B,66,A
25,11,pair_148_sharp-left.png,sharp-left,MOHMOH,pseudoword,B,148,B
25,12,pair_108_sharp-left.png,sharp-left,LOHNOH,pseudoword,B,108,B
25,13,pair_182_round-left.png,round-left,MOOMOH,pseudoword,A,182,A
25,14,pair_98_round-left.png,round-left,NOHNOO,pseudoword,A,98,A
25,15,pair_150_sharp-left.png,sharp-left,NOONAH,pseudoword,B,150,B
25,16,pair_126_round-left.png,round-left,NOHMOH,pseudoword,A,126,A
25,17,pair_165_sharp-left.png,sharp-left,MOHMAH,pseudoword,B,165,B
25,18,pair_173_sharp-left.png,sharp-left,LOHNAH,pseudoword,B,173,B
25,19,pair_181_round-left.png,round-left,PEETEE,pseudoword,B,181,B
25,20,pair_10_sharp-left.png,sharp-left,KUHPUH,pseudoword,A,10,A
25,21,pair_49_sharp-left.png,sharp-left,PUHTEE,pseudoword,A,49,A
25,22,pair_136_sharp-left.png,sharp-left,LAHLOO,pseudoword,B,136,B
25,23,pair_168_sharp-left.png,sharp-left,NOOMOH,pseudoword,B,168,B
25,24,pair_183_sharp-left.png,sharp-left,LOOMOH,pseudoword,B,183,B
25,25,pair_01_round-left.png,round-left,MALUMA,canonical,A,1,A
25,26,pair_04_round-left.png,round-left,KEEPEE,pseudoword,B,4,B
25,27,pair_12_round-left.png,round-left,NAHLOH,pseudoword,A,12,A
25,28,pair_119_round-left.png,round-left,KEEKAY,pseudoword,B,119,B
25,29,pair_84_sharp-left.png,sharp-left,PAYTUH,pseudoword,A,84,A
25,30,pair_06_round-left.png,round-left,PAYKUH,pseudoword,B,6,B
25,31,pair_172_sharp-left.png,sharp-left,MOHMOO,pseudoword,B,172,A
25,32,pair_105_round-left.png,round-left,MOHNOH,pseudoword,A,105,A
25,33,pair_135_sharp-left.png,sharp-left,LOOLOO,pseudoword,B,135,B
25,34,pair_51_round-left.png,round-left,NAHMOO,pseudoword,A,51,A
25,35,pair_64_round-left.png,round-left,TEETAY,pseudoword,B,64,B
25,36,pair_184_sharp-left.png,sharp-left,MOHNOO,pseudoword,B,184,A
25,37,pair_77_round-left.png,round-left,TAYKEE,pseudoword,B,77,B
25,38,pair_01_round-left.png,round-left,TAKETE,canonical,B,1,B
25,39,pair_76_sharp-left.png,sharp-left,LOHMOH,pseudoword,B,76,B
25,40,pair_81_sharp-left.png,sharp-left,TUHPAY,pseudoword,A,81,A
25,41,pair_73_sharp-left.png,sharp-left,MAHLOO,pseudoword,B,73,A
25,42,pair_14_round-left.png,round-left,NOONOO,pseudoword,A,14,A
25,43,pair_45_sharp-left.png,sharp-left,PUHPUH,pseudoword,A,45,B
25,44,pair_139_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,139,B
25,45,pair_120_sharp-left.png,sharp-left,TAYTAY,pseudoword,A,120,A
25,46,pair_25_round-left.png,round-left,NOOMAH,pseudoword,A,25,A
25,47,pair_27_sharp-left.png,sharp-left,LOHMOO,pseudoword,B,27,B
25,48,pair_23_round-left.png,round-left,LOONOO,pseudoword,A,23,A
25,49,pair_57_round-left.png,round-left,NAHNOH,pseudoword,A,57,A
25,50,pair_52_round-left.png,round-left,MAHNOO,pseudoword,A,52,A
25,51,pair_100_sharp-left.png,sharp-left,KUHTUH,pseudoword,A,100,A
