set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
20,1,pair_94_sharp-left.png,sharp-left,TEEKAY,pseudoword,A,94,A
20,2,pair_77_sharp-left.png,sharp-left,KAYKEE,pseudoword,A,77,A
20,3,pair_68_sharp-left.png,sharp-left,LAHLOH,pseudoword,B,68,B
20,4,pair_71_sharp-left.png,sharp-left,LAHLAH,pseudoword,B,71,B
20,5,pair_126_sharp-left.png,sharp-left,PEEKUH,pseudoword,A,126,B
20,6,pair_26_sharp-left.png,sharp-left,TUHTAY,pseudoword,A,26,A
20,7,pair_82_round-left.png,round-left,PEEPEE,pseudoword,B,82,A
20,8,pair_56_sharp-left.png,sharp-left,PAYPUH,pseudoword,A,56,B
20,9,pair_67_round-left.png,round-left,LOHNAH,pseudoword,A,67,A
20,10,pair_172_round-left.png,round-left,LOOLOO,pseudoword,A,172,A
20,11,pair_154_sharp-left.png,sharp-left,KEEKUH,pseudoword,A,154,A
20,12,pair_105_sharp-left.png,sharp-left,TUHKAY,pseudoword,A,105,B
20,13,pair_103_round-left.png,round-left,PEETAY,pseudoword,B,103,A
20,14,pair_104_sharp-left.png,sharp-left,KAYPEE,pseudoword,A,104,B
20,15,pair_169_round-left.png,round-left,NAHNAH,pseudoword,A,169,A
20,16,pair_95_round-left.png,round-left,MOHMOO,pseudoword,A,95,A
20,17,pair_108_sharp-left.png,sharp-left,TUHTUH,pseudoword,A,108,B
20,18,pair_01_sharp-left.png,sharp-left,MALUMA,canonical,B,1,B
20,19,pair_176_round-left.png,round-left,KAYPAY,pseudoword,B,176,B
20,20,pair_136_sharp-left.png,sharp-left,NOONOO,pseudoword,B,136,B
20,21,pair_109_round-left.png,round-left,KEETAY,pseudoword,B,109,B
20,22,pair_92_round-left.png,round-left,KUHTEE,pseudoword,B,92,A
20,23,pair_177_sharp-left.png,sharp-left,NAHNOO,pseudoword,B,177,B
20,24,pair_44_sharp-left.png,sharp-left,MAHNAH,pseudoword,B,44,B
20,25,pair_139_round-left.png,round-left,PUHPAY,pseudoword,B,139,A
20,26,pair_63_sharp-left.png,sharp-left,LOOLOH,pseudoword,B,63,B
20,27,pair_28_sharp-left.png,sharp-left,KUHPUH,pseudoword,A,28,B
20,28,pair_10_sharp-left.png,sharp-left,MOHMOH,pseudoword,B,10,B
20,29,pair_35_round-left.png,round-left,LOHLAH,pseudoword,A,35,A
20,30,pair_135_round-left.png,round-left,KUHKUH,pseudoword,B,135,B
20,31,pair_112_round-left.png,round-left,NOHLOO,pseudoword,A,112,A
20,32,pair_98_sharp-left.png,sharp-left,TUHTEE,pseudoword,A,98,B
20,33,pair_81_sharp-left.png,sharp-left,KEETEE,pseudoword,A,81,B
20,34,pair_93_round-left.png,round-left,TAYTAY,pseudoword,B,93,A
20,35,pair_90_sharp-left.png,sharp-left,NAHMAH,pseudoword,B,90,B
20,36,pair_106_round-left.png,round-left,MAHLAH,pseudoword,A,106,A
20,37,pair_147_sharp-left.png,sharp-left,MOONOO,pseudoword,B,147,B
20,38,pair_167_round-left.png,round-left,TUHPAY,pseudoword,B,167,A
20,39,pair_161_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,161,A
20,40,pair_155_sharp-left.png,sharp-left,NOOLOH,pseudoword,B,155,B
20,41,pair_178_sharp-left.png,sharp-left,PAYTAY,pseudoword,A,178,B
20,42,pair_53_round-left.png,round-left,LOOMAH,pseudoword,A,53,A
20,43,pair_123_sharp-left.png,sharp-left,MOHMAH,pseudoword,B,123,B
20,44,pair_38_sharp-left.png,sharp-left,MAHMOO,pseudoword,B,38,B
20,45,pair_168_round-left.png,round-left,MOHLAH,pseudoword,A,168,A
20,46,pair_78_round-left.png,round-left,PUHTEE,pseudoword,B,78,B
20,47,pair_141_sharp-left.png,sharp-left,TEEKUH,pseudoword,A,141,A
20,48,pair_130_round-left.png,round-left,TAYPAY,pseudoword,B,130,A
20,49,pair_120_sharp-left.png,sharp-left,NOONAH,pseudoword,B,120,B
20,50,pair_75_round-left.png,round-left,KUHTUH,pseudoword,B,75,B
20,51,pair_30_round-left.png,round-left,KAYKUH,pseudoword,B,30,B
20,52,pair_50_round-left.png,round-left,NAHMOO,pseudoword,A,50,A
20,53,pair_12_sharp-left.png,sharp-left,TAYKAY,pseudoword,A,12,B
20,54,pair_54_sharp-left.png,sharp-left,TUHPEE,pseudoword,A,54,B
20,55,pair_117_round-left.png,round-left,NOHMAH,pseudoword,A,117,A
20,56,pair_33_sharp-left.png,sharp-left,TAYKEE,pseudoword,A,33,A
20,57,pair_46_round-left.png,round-left,MOOLOO,pseudoword,A,46,A
20,58,pair_148_round-left.png,round-left,TEEKEE,pseudoword,B,148,B
20,59,pair_138_round-left.png,round-left,TUHPUH,pseudoword,B,138,A
20,60,pair_06_sharp-left.png,sharp-left,TAYKUH,pseudoword,A,6,B
20,61,pair_01_round-left.png,round-left,TAKETE,canonical,B,1,B
20,62,pair_47_sharp-left.png,sharp-left,MOHLOO,pseudoword,B,47,B
20,63,pair_179_round-left.png,round-left,MAHLOO,pseudoword,A,179,A
20,64,pair_142_sharp-left.png,sharp-left,PAYTUH,pseudoword,A,142,B
20,65,pair_23_sharp-left.png,sharp-left,KEEKEE,pseudoword,A,23,A
20,66,pair_88_round-left.png,round-left,TAYPUH,pseudoword,B,88,A
20,67,pair_151_round-left.png,round-left,MAHMOH,pseudoword,A,151,A
20,68,pair_182_sharp-left.png,sharp-left,NOHMOH,pseudoword,B,182,A
20,69,pair_45_sharp-left.png,sharp-left,TEETEE,pseudoword,A,45,A
20,70,pair_15_sharp-left.png,sharp-left,LAHLOO,pseudoword,B,15,B
20,71,pair_89_round-left.png,round-left,LAHMOH,pseudoword,A,89,A
