set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
52,125,pair_167_sharp-left.png,sharp-left,KAYPEE,pseudoword,A,167,A
52,126,pair_152_sharp-left.png,sharp-left,KEEKEE,pseudoword,A,152,B
52,127,pair_62_round-left.png,round-left,MOONAH,pseudoword,A,62,B
52,128,pair_110_sharp-left.png,sharp-left,MOOLAH,pseudoword,B,110,B
52,129,pair_24_round-left.png,round-left,TUHKUH,pseudoword,B,24,A
52,130,pair_47_round-left.png,round-left,PUHTAY,pseudoword,B,47,A
52,131,pair_107_round-left.png,round-left,KEETAY,pseudoword,B,107,B
52,132,pair_46_round-left.png,round-left,NOHNOH,pseudoword,A,46,B
52,133,pair_103_round-left.png,round-left,PUHPEE,pseudoword,B,103,A
52,134,pair_22_sharp-left.png,sharp-left,LOHLOO,pseudoword,B,22,B
52,135,pair_51_sharp-left.png,sharp-left,MOHLAH,pseudoword,B,51,A
52,136,pair_182_round-left.png,round-left,MOOMAH,pseudoword,A,182,A
52,137,pair_105_sharp-left.png,sharp-left,LOOLOH,pseudoword,B,105,B
52,138,pair_154_round-left.png,round-left,MAHMOH,pseudoword,A,154,A
52,139,pair_44_round-left.png,round-left,TEEPEE,pseudoword,B,44,B
52,140,pair_147_round-left.png,round-left,TEEPAY,pseudoword,B,147,B
52,141,pair_143_round-left.png,round-left,PEETEE,pseudoword,B,143,B
52,142,pair_177_round-left.png,round-left,TAYPUH,pseudoword,B,177,B
52,143,pair_141_round-left.png,round-left,LOHMOO,pseudoword,A,141,A
52,144,pair_122_sharp-left.png,sharp-left,PEETAY,pseudoword,A,122,A
52,145,pair_34_round-left.png,round-left,TAYKUH,pseudoword,B,34,B
52,146,pair_06_round-left.png,round-left,TAYKEE,pseudoword,B,6,A
52,147,pair_139_round-left.png,round-left,TEEPUH,pseudoword,B,139,B
52,148,pair_78_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,78,B
52,149,pair_164_sharp-left.png,sharp-left,KAYTEE,pseudoword,A,164,A
52,150,pair_83_sharp-left.png,sharp-left,TAYTEE,pseudoword,A,83,A
52,151,pair_180_round-left.png,round-left,LOOMOO,pseudoword,A,180,A
52,152,pair_56_round-left.png,round-left,PEEPEE,pseudoword,B,56,A
52,153,pair_183_round-left.png,round-left,PAYTEE,pseudoword,B,183,A
52,154,pair_148_round-left.png,round-left,NOHMOO,pseudoword,A,148,B
52,155,pair_158_round-left.png,round-left,KUHKAY,pseudoword,B,158,A
52,156,pair_01_round-left.png,round-left,TAKETE,canonical,B,1,B
52,157,pair_03_round-left.png,round-left,MOOMOO,pseudoword,A,3,A
52,158,pair_12_round-left.png,round-left,PAYKEE,pseudoword,B,12,B
52,159,pair_96_sharp-left.png,sharp-left,NOHLOO,pseudoword,B,96,A
52,160,pair_138_round-left.png,round-left,PAYPUH,pseudoword,B,138,B
52,161,pair_35_sharp-left.png,sharp-left,LAHLOH,pseudoword,B,35,B
52,162,pair_118_round-left.png,round-left,KUHPAY,pseudoword,B,118,A
52,163,pair_127_round-left.png,round-left,KUHKEE,pseudoword,B,127,B
52,164,pair_123_sharp-left.png,sharp-left,MOHMAH,pseudoword,B,123,A
52,165,pair_59_sharp-left.png,sharp-left,PUHPUH,pseudoword,A,59,B
52,166,pair_30_round-left.png,round-left,KAYPUH,pseudoword,B,30,A
52,167,pair_100_round-left.png,round-left,smooth,adjective,A,100,A
52,168,pair_178_round-left.png,round-left,angular,adjective,B,178,B
52,169,pair_149_round-left.png,round-left,fat,adjective,A,149,A
52,170,pair_160_round-left.png,round-left,rugged,adjective,B,160,B
52,171,pair_58_sharp-left.png,sharp-left,prickly,adjective,A,58,A
52,172,pair_69_round-left.png,round-left,uneven,adjective,B,69,B
52,173,pair_02_sharp-left.png,sharp-left,jagged,adjective,A,2,A
52,174,pair_39_round-left.png,round-left,round,adjective,A,39,A
52,175,pair_49_sharp-left.png,sharp-left,sharp,adjective,A,49,A
52,176,pair_48_sharp-left.png,sharp-left,edgy,adjective,A,48,A
52,177,pair_173_round-left.png,round-left,rotund,adjective,A,173,A
52,178,pair_89_sharp-left.png,sharp-left,pointed,adjective,A,89,A
52,179,pair_94_round-left.png,round-left,hard,adjective,B,94,B
52,180,pair_37_sharp-left.png,sharp-left,chubby,adjective,B,37,B
52,181,pair_166_sharp-left.png,sharp-left,curved,adjective,B,166,B
52,182,pair_70_round-left.png,round-left,spiky,adjective,B,70,B
52,183,pair_77_round-left.png,round-left,plush,adjective,A,77,A
52,184,pair_130_sharp-left.png,sharp-left,soft,adjective,B,130,B
52,185,pair_181_sharp-left.png,sharp-left,plump,adjective,B,181,B
52,186,pair_112_round-left.png,round-left,circular,adjective,A,112,A
