set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
34,1,pair_07_sharp-left.png,sharp-left,KIKI,canonical,A,7,A
34,2,pair_68_sharp-left.png,sharp-left,KUHPEE,pseudoword,A,68,B
34,3,pair_87_round-left.png,round-left,LOOMOH,pseudoword,A,87,A
34,4,pair_20_round-left.png,round-left,KEETUH,pseudoword,B,20,B
34,5,pair_02_sharp-left.png,sharp-left,PUHKEE,pseudoword,A,2,A
34,6,pair_105_sharp-left.png,sharp-left,LOHNOH,pseudoword,B,105,B
34,7,pair_169_round-left.png,round-left,KAYPAY,pseudoword,B,169,B
34,8,pair_57_sharp-left.png,sharp-left,LAHMOH,pseudoword,B,57,B
34,9,pair_42_sharp-left.png,sharp-left,MOHLOH,pseudoword,B,42,A
34,10,pair_106_round-left.png,round-left,LAHNAH,pseudoword,A,106,A
34,11,pair_11_sharp-left.png,sharp-left,LAHNOO,pseudoword,B,11,B
34,12,pair_01_round-left.png,round-left,MALUMA,canonical,A,1,A
34,13,pair_52_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,52,A
34,14,pair_25_round-left.png,round-left,LOOMOO,pseudoword,A,25,A
34,15,pair_13_round-left.png,round-left,PUHTEE,pseudoword,B,13,B
34,16,pair_173_round-left.png,round-left,TAYPEE,pseudoword,B,173,B
34,17,pair_183_round-left.png,round-left,NOHNAH,pseudoword,A,183,A
34,18,pair_165_sharp-left.png,sharp-left,KUHTEE,pseudoword,A,165,A
34,19,pair_59_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,59,B
34,20,pair_156_sharp-left.png,sharp-left,LOHMOO,pseudoword,B,156,B
34,21,pair_12_sharp-left.png,sharp-left,PEEKUH,pseudoword,A,12,A
34,22,pair_138_round-left.png,round-left,KAYPEE,pseudoword,B,138,B
34,23,pair_139_round-left.png,round-left,PEETAY,pseudoword,B,139,B
34,24,pair_172_round-left.png,round-left,PUHTUH,pseudoword,B,172,B
34,25,pair_109_sharp-left.png,sharp-left,PEEPUH,pseudoword,A,109,A
34,26,pair_144_sharp-left.png,sharp-left,KEETEE,pseudoword,A,144,A
34,27,pair_107_round-left.png,round-left,LOONOO,pseudoword,A,107,A
34,28,pair_30_round-left.png,round-left,PAYPAY,pseudoword,B,30,B
34,29,pair_58_round-left.png,round-left,KUHTAY,pseudoword,B,58,B
34,30,pair_82_round-left.png,round-left,TUHTEE,pseudoword,B,82,B
34,31,pair_38_sharp-left.png,sharp-left,NAHMOH,pseudoword,B,38,B
34,32,pair_23_sharp-left.png,sharp-left,PUHPUH,pseudoword,A,23,B
34,33,pair_24_round-left.png,round-left,MAHLOO,pseudoword,A,24,A
34,34,pair_54_sharp-left.png,sharp-left,KUHTUH,pseudoword,A,54,A
34,35,pair_80_round-left.png,round-left,NOONOH,pseudoword,A,80,B
34,36,pair_140_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,140,B
34,37,pair_128_round-left.png,round-left,PUHPAY,pseudoword,B,128,A
34,38,pair_95_round-left.png,round-left,NOHMOH,pseudoword,A,95,B
34,39,pair_157_sharp-left.png,sharp-left,TAYTEE,pseudoword,A,157,B
34,40,pair_104_sharp-left.png,sharp-left,NOOMOH,pseudoword,B,104,A
34,41,pair_70_round-left.png,round-left,KAYTEE,pseudoword,B,70,B
