set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
23,1,pair_159_round-left.png,round-left,NAHMAH,pseudoword,A,159,A
23,2,pair_163_round-left.png,round-left,MOHNOO,pseudoword,A,163,A
23,3,pair_104_round-left.png,round-left,PAYTUH,pseudoword,B,104,A
23,4,pair_81_sharp-left.png,sharp-left,KEEPUH,pseudoword,A,81,A
23,5,pair_148_sharp-left.png,sharp-left,PUHKUH,pseudoword,A,148,A
23,6,pair_185_round-left.png,round-left,TAYPAY,pseudoword,B,185,B
23,7,pair_156_round-left.png,round-left,MOOLOH,pseudoword,A,156,B
23,8,pair_07_round-left.png,round-left,KIKI,canonical,B,7,B
23,9,pair_69_sharp-left.png,sharp-left,TEEKAY,pseudoword,A,69,A
23,10,pair_131_sharp-left.png,sharp-left,LAHNOH,pseudoword,B,131,A
23,11,pair_84_sharp-left.png,sharp-left,NOOMOO,pseudoword,B,84,A
23,12,pair_52_round-left.png,round-left,KEEKAY,pseudoword,B,52,A
23,13,pair_117_sharp-left.png,sharp-left,TAYKEE,pseudoword,A,117,A
23,14,pair_04_sharp-left.png,sharp-left,LAHNAH,pseudoword,B,4,B
23,15,pair_45_round-left.png,round-left,TUHTAY,pseudoword,B,45,B
23,16,pair_79_round-left.png,round-left,PUHKEE,pseudoword,B,79,B
23,17,pair_178_sharp-left.png,sharp-left,LAHMOH,pseudoword,B,178,B
23,18,pair_42_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,42,A
23,19,pair_56_round-left.png,round-left,MOHMOO,pseudoword,A,56,A
23,20,pair_12_sharp-left.png,sharp-left,NAHNAH,pseudoword,B,12,B
23,21,pair_64_sharp-left.png,sharp-left,KUHTAY,pseudoword,A,64,A
23,22,pair_37_round-left.png,round-left,MOONOO,pseudoword,A,37,A
23,23,pair_72_round-left.png,round-left,PEEKEE,pseudoword,B,72,B
23,24,pair_138_round-left.png,round-left,PEEPUH,pseudoword,B,138,A
23,25,pair_144_sharp-left.png,sharp-left,NOHMOH,pseudoword,B,144,A
23,26,pair_49_round-left.png,round-left,TEEPAY,pseudoword,B,49,A
23,27,pair_13_sharp-left.png,sharp-left,MOHLAH,pseudoword,B,13,B
23,28,pair_129_sharp-left.png,sharp-left,NOHNAH,pseudoword,B,129,B
23,29,pair_113_sharp-left.png,sharp-left,PEEKAY,pseudoword,A,113,A
23,30,pair_182_round-left.png,round-left,LOOLAH,pseudoword,A,182,A
23,31,pair_06_round-left.png,round-left,KAYPAY,pseudoword,B,6,B
23,32,pair_27_round-left.png,round-left,LOHLOO,pseudoword,A,27,A
23,33,pair_74_round-left.png,round-left,MOHLOO,pseudoword,A,74,A
23,34,pair_51_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,51,A
23,35,pair_57_round-left.png,round-left,LOHNOO,pseudoword,A,57,A
23,36,pair_141_sharp-left.png,sharp-left,LOHLOH,pseudoword,B,141,B
23,37,pair_123_round-left.png,round-left,KEETAY,pseudoword,B,123,B
23,38,pair_83_round-left.png,round-left,TAYTEE,pseudoword,B,83,B
23,39,pair_179_round-left.png,round-left,TEEPEE,pseudoword,B,179,B
23,40,pair_120_sharp-left.png,sharp-left,PAYPAY,pseudoword,A,120,B
23,41,pair_93_round-left.png,round-left,MAHMAH,pseudoword,A,93,A
23,42,pair_165_sharp-left.png,sharp-left,MOHNOH,pseudoword,B,165,B
23,43,pair_154_round-left.png,round-left,LOHMOO,pseudoword,A,154,A
23,44,pair_157_round-left.png,round-left,PUHTUH,pseudoword,B,157,A
23,45,pair_126_round-left.png,round-left,NOHNOH,pseudoword,A,126,A
23,46,pair_44_round-left.png,round-left,LOOLOO,pseudoword,A,44,A
23,47,pair_46_round-left.png,round-left,NOHMAH,pseudoword,A,46,A
23,48,pair_14_round-left.png,round-left,MOONOH,pseudoword,A,14,B
23,49,pair_116_round-left.png,round-left,PEETUH,pseudoword,B,116,B
23,50,pair_168_round-left.png,round-left,TAYKAY,pseudoword,B,168,B
23,51,pair_112_sharp-left.png,sharp-left,NAHNOH,pseudoword,B,112,A
23,52,pair_21_sharp-left.png,sharp-left,KAYTAY,pseudoword,A,21,A
23,53,pair_39_sharp-left.png,sharp-left,PUHPEE,pseudoword,A,39,A
23,54,pair_15_round-left.png,round-left,KEETEE,pseudoword,B,15,A
23,55,pair_48_round-left.png,round-left,MAHLOH,pseudoword,A,48,A
23,56,pair_86_sharp-left.png,sharp-left,KUHKUH,pseudoword,A,86,A
23,57,pair_166_sharp-left.png,sharp-left,TUHKAY,pseudoword,A,166,B
23,58,pair_118_sharp-left.png,sharp-left,KEEPEE,pseudoword,A,118,A
23,59,pair_172_sharp-left.png,sharp-left,KEEPAY,pseudoword,A,172,A
23,60,pair_98_round-left.png,round-left,NOOMOH,pseudoword,A,98,A
23,61,pair_20_sharp-left.png,sharp-left,PUHPAY,pseudoword,A,20,B
23,62,pair_90_sharp-left.png,sharp-left,PEETAY,pseudoword,A,90,A
23,63,pair_171_round-left.png,round-left,MAHLOO,pseudoword,A,171,A
23,64,pair_66_round-left.png,round-left,PEEPAY,pseudoword,B,66,A
23,65,pair_103_round-left.png,round-left,NOOLAH,pseudoword,A,103,B
23,66,pair_47_sharp-left.png,sharp-left,KEEKUH,pseudoword,A,47,A
23,67,pair_161_sharp-left.png,sharp-left,MOOMOH,pseudoword,B,161,B
23,68,pair_61_sharp-left.png,sharp-left,LOOMOO,pseudoword,B,61,B
23,69,pair_73_sharp-left.png,sharp-left,PUHPUH,pseudoword,A,73,B
23,70,pair_95_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,95,B
23,71,pair_155_round-left.png,round-left,KAYPUH,pseudoword,B,155,A
23,72,pair_127_sharp-left.png,sharp-left,NAHLAH,pseudoword,B,127,A
23,73,pair_181_sharp-left.png,sharp-left,TEETUH,pseudoword,A,181,A
23,74,pair_17_sharp-left.png,sharp-left,LOHLAH,pseudoword,B,17,B
23,75,pair_63_round-left.png,round-left,PAYTAY,pseudoword,B,63,A
23,76,pair_92_round-left.png,round-left,PAYKUH,pseudoword,B,92,B
23,77,pair_167_round-left.png,round-left,MAHMOO,pseudoword,A,167,A
23,78,pair_85_round-left.png,round-left,NOOLOO,pseudoword,A,85,A
23,79,pair_173_sharp-left.png,sharp-left,TUHKEE,pseudoword,A,173,A
23,80,pair_147_sharp-left.png,sharp-left,MAHLAH,pseudoword,B,147,A
23,81,pair_82_round-left.png,round-left,KEEKEE,pseudoword,B,82,B
23,82,pair_19_sharp-left.png,sharp-left,PAYPUH,pseudoword,A,19,B
23,83,pair_125_round-left.png,round-left,NOONOH,pseudoword,A,125,B
23,84,pair_135_sharp-left.png,sharp-left,NOHLOH,pseudoword,B,135,B
23,85,pair_160_round-left.png,round-left,KAYTEE,pseudoword,B,160,B
23,86,pair_62_round-left.png,round-left,PEEKUH,pseudoword,B,62,B
23,87,pair_162_sharp-left.png,sharp-left,NAHMOO,pseudoword,B,162,A
