set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
49,1,pair_173_round-left.png,round-left,TEEPUH,pseudoword,B,173,A
49,2,pair_50_sharp-left.png,sharp-left,PUHKAY,pseudoword,A,50,B
49,3,pair_56_round-left.png,round-left,PAYPEE,pseudoword,B,56,A
49,4,pair_124_sharp-left.png,sharp-left,MAHLOH,pseudoword,B,124,B
49,5,pair_32_sharp-left.png,sharp-left,LOOMOH,pseudoword,B,32,B
49,6,pair_65_sharp-left.png,sharp-left,PAYKUH,pseudoword,A,65,A
49,7,pair_85_round-left.png,round-left,PAYPAY,pseudoword,B,85,A
49,8,pair_44_sharp-left.png,sharp-left,KEEKUH,pseudoword,A,44,B
49,9,pair_155_round-left.png,round-left,PAYTUH,pseudoword,B,155,A
49,10,pair_165_round-left.png,round-left,PEETUH,pseudoword,B,165,A
49,11,pair_59_sharp-left.png,sharp-left,LOONOH,pseudoword,B,59,B
49,12,pair_08_sharp-left.png,sharp-left,KEEKAY,pseudoword,A,8,A
49,13,pair_152_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,152,A
49,14,pair_60_sharp-left.png,sharp-left,KUHPAY,pseudoword,A,60,B
49,15,pair_112_sharp-left.png,sharp-left,LOHNAH,pseudoword,B,112,B
49,16,pair_19_sharp-left.png,sharp-left,TUHTUH,pseudoword,A,19,A
49,17,pair_98_round-left.png,round-left,NAHNOH,pseudoword,A,98,A
49,18,pair_61_sharp-left.png,sharp-left,LOHMOH,pseudoword,B,61,B
49,19,pair_47_round-left.png,round-left,TEEPAY,pseudoword,B,47,B
49,20,pair_114_sharp-left.png,sharp-left,PAYTAY,pseudoword,A,114,A
49,21,pair_159_round-left.png,round-left,NOHNAH,pseudoword,A,159,A
49,22,pair_51_sharp-left.png,sharp-left,KEETEE,pseudoword,A,51,B
49,23,pair_87_sharp-left.png,sharp-left,LOHMAH,pseudoword,B,87,B
49,24,pair_24_round-left.png,round-left,LOHMOO,pseudoword,A,24,A
49,25,pair_49_round-left.png,round-left,TEEKEE,pseudoword,B,49,B
49,26,pair_40_sharp-left.png,sharp-left,NOHNOO,pseudoword,B,40,B
49,27,pair_121_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,121,A
49,28,pair_149_sharp-left.png,sharp-left,NOHLOH,pseudoword,B,149,B
49,29,pair_115_sharp-left.png,sharp-left,KUHPEE,pseudoword,A,115,A
49,30,pair_11_sharp-left.png,sharp-left,TUHPAY,pseudoword,A,11,A
49,31,pair_106_sharp-left.png,sharp-left,NOHLAH,pseudoword,B,106,A
49,32,pair_97_round-left.png,round-left,TUHTAY,pseudoword,B,97,B
49,33,pair_07_round-left.png,round-left,KIKI,canonical,B,7,B
49,34,pair_01_round-left.png,round-left,MALUMA,canonical,A,1,A
49,35,pair_182_sharp-left.png,sharp-left,LOONAH,pseudoword,B,182,B
49,36,pair_58_round-left.png,round-left,PEETAY,pseudoword,B,58,B
49,37,pair_53_round-left.png,round-left,KEEKEE,pseudoword,B,53,B
49,38,pair_146_round-left.png,round-left,KUHTAY,pseudoword,B,146,B
49,39,pair_88_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,88,A
