set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
32,1,pair_123_sharp-left.png,sharp-left,MOHLOO,pseudoword,B,123,A
32,2,pair_122_round-left.png,round-left,NOOLOH,pseudoword,A,122,A
32,3,pair_140_round-left.png,round-left,TAYKEE,pseudoword,B,140,B
32,4,pair_38_round-left.png,round-left,PEETUH,pseudoword,B,38,B
32,5,pair_105_round-left.png,round-left,PUHKEE,pseudoword,B,105,B
32,6,pair_90_sharp-left.png,sharp-left,TEETUH,pseudoword,A,90,A
32,7,pair_96_sharp-left.png,sharp-left,TUHTAY,pseudoword,A,96,A
32,8,pair_100_round-left.png,round-left,TUHPUH,pseudoword,B,100,B
32,9,pair_172_round-left.png,round-left,LOHLOO,pseudoword,A,172,B
32,10,pair_118_round-left.png,round-left,NOHLOO,pseudoword,A,118,B
32,11,pair_50_round-left.png,round-left,LOOMAH,pseudoword,A,50,A
32,12,pair_87_sharp-left.png,sharp-left,LAHLOO,pseudoword,B,87,A
32,13,pair_132_sharp-left.png,sharp-left,LOONOO,pseudoword,B,132,A
32,14,pair_116_round-left.png,round-left,TUHPAY,pseudoword,B,116,A
32,15,pair_21_sharp-left.png,sharp-left,TEEPAY,pseudoword,A,21,B
32,16,pair_01_sharp-left.png,sharp-left,MALUMA,canonical,B,1,B
32,17,pair_185_round-left.png,round-left,LAHNOH,pseudoword,A,185,A
32,18,pair_33_round-left.png,round-left,KAYPUH,pseudoword,B,33,A
32,19,pair_180_round-left.png,round-left,PEEPUH,pseudoword,B,180,A
32,20,pair_07_sharp-left.png,sharp-left,BOUBA,canonical,B,7,B
32,21,pair_138_sharp-left.png,sharp-left,TAYTUH,pseudoword,A,138,B
32,22,pair_23_round-left.png,round-left,LOHMOO,pseudoword,A,23,B
32,23,pair_173_round-left.png,round-left,TEETAY,pseudoword,B,173,A
32,24,pair_120_round-left.png,round-left,NOHMOH,pseudoword,A,120,B
32,25,pair_81_sharp-left.png,sharp-left,LOHNOO,pseudoword,B,81,B
32,26,pair_111_sharp-left.png,sharp-left,KAYTUH,pseudoword,A,111,B
32,27,pair_153_round-left.png,round-left,KAYTAY,pseudoword,B,153,A
32,28,pair_168_round-left.png,round-left,MOHNOH,pseudoword,A,168,A
32,29,pair_95_round-left.png,round-left,NAHMOH,pseudoword,A,95,B
32,30,pair_59_round-left.png,round-left,PEEKEE,pseudoword,B,59,B
32,31,pair_20_sharp-left.png,sharp-left,LAHMAH,pseudoword,B,20,B
32,32,pair_121_sharp-left.png,sharp-left,PUHTUH,pseudoword,A,121,B
32,33,pair_181_round-left.png,round-left,TUHTUH,pseudoword,B,181,A
32,34,pair_137_sharp-left.png,sharp-left,NAHLOH,pseudoword,B,137,B
32,35,pair_145_sharp-left.png,sharp-left,LOHLOH,pseudoword,B,145,B
32,36,pair_74_sharp-left.png,sharp-left,TUHPEE,pseudoword,A,74,A
32,37,pair_63_round-left.png,round-left,PAYTEE,pseudoword,B,63,B
32,38,pair_76_round-left.png,round-left,KUHKEE,pseudoword,B,76,B
32,39,pair_91_sharp-left.png,sharp-left,KEEPUH,pseudoword,A,91,A
32,40,pair_18_round-left.png,round-left,TAYKUH,pseudoword,B,18,A
32,41,pair_134_sharp-left.png,sharp-left,KUHKAY,pseudoword,A,134,B
32,42,pair_107_sharp-left.png,sharp-left,TAYPAY,pseudoword,A,107,A
32,43,pair_159_sharp-left.png,sharp-left,NAHNAH,pseudoword,B,159,B
32,44,pair_155_round-left.png,round-left,PUHPUH,pseudoword,B,155,B
32,45,pair_55_sharp-left.png,sharp-left,LAHNOO,pseudoword,B,55,B
32,46,pair_167_round-left.png,round-left,LOOLOH,pseudoword,A,167,A
32,47,pair_71_round-left.png,round-left,MOHLAH,pseudoword,A,71,A
32,48,pair_89_sharp-left.png,sharp-left,MAHNAH,pseudoword,B,89,B
32,49,pair_46_sharp-left.png,sharp-left,NAHLOO,pseudoword,B,46,A
32,50,pair_78_sharp-left.png,sharp-left,TEEKAY,pseudoword,A,78,A
32,51,pair_171_sharp-left.png,sharp-left,LOHLAH,pseudoword,B,171,B
32,52,pair_182_round-left.png,round-left,MOOMOO,pseudoword,A,182,A
32,53,pair_42_sharp-left.png,sharp-left,LOOMOH,pseudoword,B,42,A
32,54,pair_09_sharp-left.png,sharp-left,MOOLOO,pseudoword,B,9,A
32,55,pair_131_round-left.png,round-left,LOOLAH,pseudoword,A,131,B
32,56,pair_66_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,66,B
32,57,pair_146_sharp-left.png,sharp-left,MAHNOO,pseudoword,B,146,A
32,58,pair_39_sharp-left.png,sharp-left,NAHMAH,pseudoword,B,39,B
32,59,pair_32_sharp-left.png,sharp-left,PUHTAY,pseudoword,A,32,B
32,60,pair_130_sharp-left.png,sharp-left,PUHPEE,pseudoword,A,130,A
32,61,pair_114_round-left.png,round-left,MOOLAH,pseudoword,A,114,A
32,62,pair_51_sharp-left.png,sharp-left,TEEPEE,pseudoword,A,51,A
32,63,pair_57_sharp-left.png,sharp-left,TEEKEE,pseudoword,A,57,A
32,64,pair_92_sharp-left.png,sharp-left,LAHMOO,pseudoword,B,92,A
32,65,pair_135_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,135,A
32,66,pair_48_sharp-left.png,sharp-left,LOOLOO,pseudoword,B,48,A
32,67,pair_10_sharp-left.png,sharp-left,PAYPAY,pseudoword,A,10,B
32,68,pair_62_sharp-left.png,sharp-left,KEEPAY,pseudoword,A,62,B
32,69,pair_144_round-left.png,round-left,TUHKAY,pseudoword,B,144,A
32,70,pair_30_sharp-left.png,sharp-left,TUHKEE,pseudoword,A,30,A
32,71,pair_147_round-left.png,round-left,LOHMOH,pseudoword,A,147,A
32,72,pair_06_round-left.png,round-left,NAHNOH,pseudoword,A,6,A
32,73,pair_04_sharp-left.png,sharp-left,LOHNOH,pseudoword,B,4,B
32,74,pair_58_round-left.png,round-left,KEEKEE,pseudoword,B,58,A
32,75,pair_141_round-left.png,round-left,MOONOO,pseudoword,A,141,A
32,76,pair_61_round-left.png,round-left,LOONAH,pseudoword,A,61,B
32,77,pair_19_sharp-left.png,sharp-left,PAYKUH,pseudoword,A,19,B
32,78,pair_88_round-left.png,round-left,MOHNOO,pseudoword,A,88,A
32,79,pair_12_round-left.png,round-left,KEETAY,pseudoword,B,12,A
32,80,pair_07_round-left.png,round-left,KIKI,canonical,B,7,A
32,81,pair_11_round-left.png,round-left,NOOMOO,pseudoword,A,11,A
32,82,pair_82_sharp-left.png,sharp-left,MAHLOO,pseudoword,B,82,A
32,83,pair_133_sharp-left.png,sharp-left,PEETAY,pseudoword,A,133,A
32,84,pair_178_sharp-left.png,sharp-left,PAYPUH,pseudoword,A,178,B
32,85,pair_148_sharp-left.png,sharp-left,NAHLAH,pseudoword,B,148,B
32,86,pair_106_round-left.png,round-left,LOOMOO,pseudoword,A,106,B
32,87,pair_126_sharp-left.png,sharp-left,NOONOH,pseudoword,B,126,B
32,88,pair_125_round-left.png,round-left,KAYTEE,pseudoword,B,125,B
32,89,pair_109_sharp-left.png,sharp-left,NOHNOH,pseudoword,B,109,B
32,90,pair_139_round-left.png,round-left,PUHKUH,pseudoword,B,139,A
32,91,pair_124_round-left.png,round-left,NOOLOO,pseudoword,A,124,B
32,92,pair_115_sharp-left.png,sharp-left,NOHMOO,pseudoword,B,115,B
32,93,pair_05_round-left.png,round-left,PEETEE,pseudoword,B,5,B
32,94,pair_86_sharp-left.png,sharp-left,MOONAH,pseudoword,B,86,B
