set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
50,1,pair_90_round-left.png,round-left,TUHKUH,pseudoword,B,90,B
50,2,pair_158_round-left.png,round-left,PAYKEE,pseudoword,B,158,B
50,3,pair_60_round-left.png,round-left,LOHMOH,pseudoword,A,60,A
50,4,pair_42_round-left.png,round-left,MAHMOH,pseudoword,A,42,A
50,5,pair_163_sharp-left.png,sharp-left,NOOMAH,pseudoword,B,163,B
50,6,pair_143_round-left.png,round-left,KAYPUH,pseudoword,B,143,B
50,7,pair_83_round-left.png,round-left,MOONOH,pseudoword,A,83,A
50,8,pair_77_sharp-left.png,sharp-left,LOHMAH,pseudoword,B,77,A
50,9,pair_10_sharp-left.png,sharp-left,NOONOH,pseudoword,B,10,B
50,10,pair_150_sharp-left.png,sharp-left,KEEKAY,pseudoword,A,150,A
50,11,pair_99_round-left.png,round-left,LOHLAH,pseudoword,A,99,A
50,12,pair_78_round-left.png,round-left,MAHNOH,pseudoword,A,78,A
50,13,pair_121_sharp-left.png,sharp-left,MAHLOH,pseudoword,B,121,B
50,14,pair_102_round-left.png,round-left,PAYKAY,pseudoword,B,102,B
50,15,pair_29_sharp-left.png,sharp-left,LOOMOO,pseudoword,B,29,B
50,16,pair_109_sharp-left.png,sharp-left,PUHTEE,pseudoword,A,109,A
50,17,pair_07_round-left.png,round-left,KIKI,canonical,B,7,B
50,18,pair_169_sharp-left.png,sharp-left,NAHLAH,pseudoword,B,169,B
50,19,pair_94_sharp-left.png,sharp-left,MOHLAH,pseudoword,B,94,B
50,20,pair_88_round-left.png,round-left,PUHPUH,pseudoword,B,88,A
50,21,pair_61_round-left.png,round-left,MOHLOO,pseudoword,A,61,A
50,22,pair_70_sharp-left.png,sharp-left,KAYPEE,pseudoword,A,70,A
50,23,pair_89_sharp-left.png,sharp-left,NOHLAH,pseudoword,B,89,B
50,24,pair_40_round-left.png,round-left,LAHNOO,pseudoword,A,40,A
50,25,pair_09_sharp-left.png,sharp-left,TAYKUH,pseudoword,A,9,A
50,26,pair_119_sharp-left.png,sharp-left,TEETEE,pseudoword,A,119,A
50,27,pair_181_round-left.png,round-left,PUHTAY,pseudoword,B,181,B
50,28,pair_81_round-left.png,round-left,NAHLOO,pseudoword,A,81,A
50,29,pair_74_round-left.png,round-left,LOHLOO,pseudoword,A,74,A
50,30,pair_153_sharp-left.png,sharp-left,NOHMOO,pseudoword,B,153,A
50,31,pair_124_round-left.png,round-left,TUHPEE,pseudoword,B,124,B
50,32,pair_138_sharp-left.png,sharp-left,KUHTAY,pseudoword,A,138,A
