set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
31,1,pair_99_sharp-left.png,sharp-left,MOOLOH,pseudoword,B,99,B
31,2,pair_35_sharp-left.png,sharp-left,LOHMOH,pseudoword,B,35,B
31,3,pair_156_sharp-left.png,sharp-left,NOHNOH,pseudoword,B,156,B
31,4,pair_57_round-left.png,round-left,MAHMOO,pseudoword,A,57,A
31,5,pair_56_sharp-left.png,sharp-left,KEEKUH,pseudoword,A,56,A
31,6,pair_04_round-left.png,round-left,LAHNOO,pseudoword,A,4,A
31,7,pair_87_round-left.png,round-left,NAHMAH,pseudoword,A,87,A
31,8,pair_05_round-left.png,round-left,TEEPEE,pseudoword,B,5,B
31,9,pair_63_round-left.png,round-left,LAHNAH,pseudoword,A,63,A
31,10,pair_134_sharp-left.png,sharp-left,MOHNOH,pseudoword,B,134,B
31,11,pair_68_sharp-left.png,sharp-left,TAYKEE,pseudoword,A,68,A
31,12,pair_143_sharp-left.png,sharp-left,MOHLOH,pseudoword,B,143,B
31,13,pair_09_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,9,A
31,14,pair_31_round-left.png,round-left,PEETAY,pseudoword,B,31,B
31,15,pair_39_sharp-left.png,sharp-left,NOHLAH,pseudoword,B,39,B
31,16,pair_19_round-left.png,round-left,PAYKEE,pseudoword,B,19,B
31,17,pair_33_sharp-left.png,sharp-left,NOOMOO,pseudoword,B,33,B
31,18,pair_167_round-left.png,round-left,KEEKEE,pseudoword,B,167,B
31,19,pair_54_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,54,A
31,20,pair_115_sharp-left.png,sharp-left,KEEPAY,pseudoword,A,115,A
31,21,pair_153_sharp-left.png,sharp-left,TUHKAY,pseudoword,A,153,A
31,22,pair_110_round-left.png,round-left,MOHMOO,pseudoword,A,110,A
31,23,pair_118_round-left.png,round-left,NOONOH,pseudoword,A,118,A
31,24,pair_159_round-left.png,round-left,NOHLOH,pseudoword,A,159,A
31,25,pair_133_sharp-left.png,sharp-left,TAYKAY,pseudoword,A,133,A
31,26,pair_60_round-left.png,round-left,LOOMOO,pseudoword,A,60,A
31,27,pair_10_sharp-left.png,sharp-left,NOOLOH,pseudoword,B,10,B
31,28,pair_164_round-left.png,round-left,PEEKEE,pseudoword,B,164,B
31,29,pair_53_round-left.png,round-left,MAHLOO,pseudoword,A,53,A
31,30,pair_165_sharp-left.png,sharp-left,LOHMAH,pseudoword,B,165,B
31,31,pair_13_round-left.png,round-left,KAYKAY,pseudoword,B,13,B
31,32,pair_174_round-left.png,round-left,PEETEE,pseudoword,B,174,B
31,33,pair_55_round-left.png,round-left,TEEPAY,pseudoword,B,55,B
31,34,pair_116_sharp-left.png,sharp-left,PEEPEE,pseudoword,A,116,A
31,35,pair_126_sharp-left.png,sharp-left,LOHLOO,pseudoword,B,126,B
