set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
5,1,pair_37_sharp-left.png,sharp-left,NOOMOO,pseudoword,B,37,B
5,2,pair_152_sharp-left.png,sharp-left,LAHLOH,pseudoword,B,152,A
5,3,pair_177_sharp-left.png,sharp-left,NOONOO,pseudoword,B,177,A
5,4,pair_185_round-left.png,round-left,PEEKUH,pseudoword,B,185,B
5,5,pair_143_sharp-left.png,sharp-left,LOHNAH,pseudoword,B,143,B
5,6,pair_88_round-left.png,round-left,NOHLAH,pseudoword,A,88,A
5,7,pair_47_sharp-left.png,sharp-left,MAHLOO,pseudoword,B,47,A
5,8,pair_77_sharp-left.png,sharp-left,KUHPEE,pseudoword,A,77,A
5,9,pair_48_sharp-left.png,sharp-left,PEEKAY,pseudoword,A,48,A
5,10,pair_91_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,91,B
5,11,pair_13_round-left.png,round-left,MOONOH,pseudoword,A,13,A
5,12,pair_153_round-left.png,round-left,LOHLOH,pseudoword,A,153,A
5,13,pair_22_sharp-left.png,sharp-left,TAYKEE,pseudoword,A,22,A
5,14,pair_164_round-left.png,round-left,LAHLAH,pseudoword,A,164,B
5,15,pair_166_round-left.png,round-left,TEEPEE,pseudoword,B,166,B
5,16,pair_65_sharp-left.png,sharp-left,MOOLOO,pseudoword,B,65,B
5,17,pair_167_round-left.png,round-left,LOONOH,pseudoword,A,167,A
5,18,pair_173_round-left.png,round-left,TEETUH,pseudoword,B,173,B
5,19,pair_86_round-left.png,round-left,LOONOO,pseudoword,A,86,A
5,20,pair_16_sharp-left.png,sharp-left,KUHPAY,pseudoword,A,16,A
5,21,pair_14_sharp-left.png,sharp-left,KAYTUH,pseudoword,A,14,B
5,22,pair_97_sharp-left.png,sharp-left,TUHKAY,pseudoword,A,97,A
5,23,pair_18_sharp-left.png,sharp-left,KEEKUH,pseudoword,A,18,A
5,24,pair_168_sharp-left.png,sharp-left,TAYTEE,pseudoword,A,168,B
5,25,pair_54_round-left.png,round-left,MAHMOO,pseudoword,A,54,A
5,26,pair_87_round-left.png,round-left,PAYTEE,pseudoword,B,87,A
5,27,pair_90_round-left.png,round-left,LAHMAH,pseudoword,A,90,B
5,28,pair_138_round-left.png,round-left,PEETUH,pseudoword,B,138,B
5,29,pair_76_sharp-left.png,sharp-left,NOHNOH,pseudoword,B,76,B
5,30,pair_150_round-left.png,round-left,PUHTAY,pseudoword,B,150,A
5,31,pair_67_round-left.png,round-left,LOOLOO,pseudoword,A,67,A
5,32,pair_41_sharp-left.png,sharp-left,NAHLOO,pseudoword,B,41,B
5,33,pair_160_round-left.png,round-left,MOONOO,pseudoword,A,160,A
5,34,pair_122_round-left.png,round-left,PEETEE,pseudoword,B,122,B
5,35,pair_132_sharp-left.png,sharp-left,KAYKUH,pseudoword,A,132,B
5,36,pair_58_sharp-left.png,sharp-left,TUHTEE,pseudoword,A,58,A
5,37,pair_68_sharp-left.png,sharp-left,TEEPUH,pseudoword,A,68,B
5,38,pair_01_round-left.png,round-left,TAKETE,canonical,B,1,A
5,39,pair_130_sharp-left.png,sharp-left,KUHTEE,pseudoword,A,130,A
5,40,pair_46_round-left.png,round-left,MOOLOH,pseudoword,A,46,A
5,41,pair_172_sharp-left.png,sharp-left,MOHLOO,pseudoword,B,172,B
5,42,pair_106_round-left.png,round-left,LOOMOH,pseudoword,A,106,A
5,43,pair_178_round-left.png,round-left,LOOMAH,pseudoword,A,178,B
5,44,pair_114_round-left.png,round-left,NAHNOH,pseudoword,A,114,A
5,45,pair_59_sharp-left.png,sharp-left,TAYPAY,pseudoword,A,59,A
5,46,pair_103_sharp-left.png,sharp-left,KAYKEE,pseudoword,A,103,A
5,47,pair_148_round-left.png,round-left,TEEKAY,pseudoword,B,148,B
5,48,pair_126_round-left.png,round-left,MAHNOO,pseudoword,A,126,A
5,49,pair_112_sharp-left.png,sharp-left,PUHPAY,pseudoword,A,112,A
5,50,pair_158_round-left.png,round-left,NOOLOO,pseudoword,A,158,A
5,51,pair_89_sharp-left.png,sharp-left,NAHNAH,pseudoword,B,89,B
5,52,pair_40_round-left.png,round-left,NOHMOH,pseudoword,A,40,A
5,53,pair_23_sharp-left.png,sharp-left,KAYKAY,pseudoword,A,23,A
5,54,pair_145_round-left.png,round-left,TAYKAY,pseudoword,B,145,B
5,55,pair_105_round-left.png,round-left,PAYTAY,pseudoword,B,105,B
5,56,pair_120_round-left.png,round-left,NOONAH,pseudoword,A,120,A
5,57,pair_31_sharp-left.png,sharp-left,NOONOH,pseudoword,B,31,B
5,58,pair_27_sharp-left.png,sharp-left,PAYKAY,pseudoword,A,27,A
5,59,pair_15_sharp-left.png,sharp-left,NOHNOO,pseudoword,B,15,B
5,60,pair_116_round-left.png,round-left,PEEKEE,pseudoword,B,116,B
5,61,pair_03_sharp-left.png,sharp-left,NOOLOH,pseudoword,B,3,B
5,62,pair_95_round-left.png,round-left,TEETEE,pseudoword,B,95,B
5,63,pair_81_round-left.png,round-left,KAYPEE,pseudoword,B,81,B
5,64,pair_70_sharp-left.png,sharp-left,PEEPAY,pseudoword,A,70,A
5,65,pair_111_round-left.png,round-left,KUHTAY,pseudoword,B,111,B
5,66,pair_183_round-left.png,round-left,TEEKEE,pseudoword,B,183,B
5,67,pair_32_round-left.png,round-left,MOHMOO,pseudoword,A,32,A
5,68,pair_141_sharp-left.png,sharp-left,NOOMOH,pseudoword,B,141,B
5,69,pair_78_round-left.png,round-left,KUHKUH,pseudoword,B,78,B
5,70,pair_149_sharp-left.png,sharp-left,LOOMOO,pseudoword,B,149,B
5,71,pair_159_sharp-left.png,sharp-left,LAHNOO,pseudoword,B,159,B
5,72,pair_71_sharp-left.png,sharp-left,PEEPEE,pseudoword,A,71,A
5,73,pair_93_sharp-left.png,sharp-left,MOHMAH,pseudoword,B,93,B
5,74,pair_142_sharp-left.png,sharp-left,PUHPEE,pseudoword,A,142,B
5,75,pair_74_round-left.png,round-left,NOHLOH,pseudoword,A,74,A
5,76,pair_73_sharp-left.png,sharp-left,NOHMAH,pseudoword,B,73,B
5,77,pair_157_round-left.png,round-left,LOHMOH,pseudoword,A,157,A
5,78,pair_42_round-left.png,round-left,PAYPEE,pseudoword,B,42,B
5,79,pair_135_sharp-left.png,sharp-left,LOHNOH,pseudoword,B,135,B
5,80,pair_56_round-left.png,round-left,KUHPUH,pseudoword,B,56,A
5,81,pair_104_sharp-left.png,sharp-left,KUHTUH,pseudoword,A,104,B
5,82,pair_125_sharp-left.png,sharp-left,MAHLAH,pseudoword,B,125,A
5,83,pair_82_round-left.png,round-left,PAYKUH,pseudoword,B,82,A
5,84,pair_05_sharp-left.png,sharp-left,NAHLOH,pseudoword,B,5,A
5,85,pair_51_round-left.png,round-left,TAYTUH,pseudoword,B,51,B
5,86,pair_53_round-left.png,round-left,LOHLAH,pseudoword,A,53,A
5,87,pair_123_round-left.png,round-left,PEETAY,pseudoword,B,123,B
5,88,pair_80_round-left.png,round-left,KEETUH,pseudoword,B,80,A
5,89,pair_181_round-left.png,round-left,MOHNOO,pseudoword,A,181,A
5,90,pair_26_sharp-left.png,sharp-left,PAYTUH,pseudoword,A,26,B
5,91,pair_180_sharp-left.png,sharp-left,MAHMAH,pseudoword,B,180,B
5,92,pair_109_round-left.png,round-left,KAYTEE,pseudoword,B,109,A
5,93,pair_84_sharp-left.png,sharp-left,KEETAY,pseudoword,A,84,A
5,94,pair_49_sharp-left.png,sharp-left,KEEPUH,pseudoword,A,49,B
5,95,pair_38_sharp-left.png,sharp-left,LOHNOO,pseudoword,B,38,B
5,96,pair_121_sharp-left.png,sharp-left,LOHMAH,pseudoword,B,121,B
5,97,pair_02_sharp-left.png,sharp-left,LOOLOH,pseudoword,B,2,B
5,98,pair_83_round-left.png,round-left,KUHKEE,pseudoword,B,83,A
5,99,pair_94_round-left.png,round-left,PAYKEE,pseudoword,B,94,B
5,100,pair_113_round-left.png,round-left,MAHNAH,pseudoword,A,113,B
5,101,pair_75_sharp-left.png,sharp-left,NOHLOO,pseudoword,B,75,B
5,102,pair_144_round-left.png,round-left,MOONAH,pseudoword,A,144,A
