set_number,trial_index,master_image_file,layout,word,word_type,correct_side,original_pair,user_choice
19,1,pair_94_sharp-left.png,sharp-left,LAHNAH,pseudoword,B,94,B
19,2,pair_181_round-left.png,round-left,PEEKUH,pseudoword,B,181,B
19,3,pair_43_round-left.png,round-left,TEEKUH,pseudoword,B,43,B
19,4,pair_166_sharp-left.png,sharp-left,MOOLAH,pseudoword,B,166,B
19,5,pair_40_sharp-left.png,sharp-left,LAHNOH,pseudoword,B,40,A
19,6,pair_159_sharp-left.png,sharp-left,TAYTUH,pseudoword,A,159,A
19,7,pair_130_round-left.png,round-left,KUHTEE,pseudoword,B,130,B
19,8,pair_174_sharp-left.png,sharp-left,KAYPEE,pseudoword,A,174,A
19,9,pair_139_sharp-left.png,sharp-left,LOONOH,pseudoword,B,139,A
19,10,pair_36_sharp-left.png,sharp-left,TEETEE,pseudoword,A,36,A
19,11,pair_155_sharp-left.png,sharp-left,MOONAH,pseudoword,B,155,B
19,12,pair_66_round-left.png,round-left,PAYPUH,pseudoword,B,66,A
19,13,pair_109_sharp-left.png,sharp-left,TEEPEE,pseudoword,A,109,A
19,14,pair_75_sharp-left.png,sharp-left,LOHLAH,pseudoword,B,75,B
19,15,pair_106_round-left.png,round-left,PEETUH,pseudoword,B,106,A
19,16,pair_67_round-left.png,round-left,LOHLOO,pseudoword,A,67,A
19,17,pair_173_round-left.png,round-left,PUHKUH,pseudoword,B,173,A
19,18,pair_89_round-left.png,round-left,KEETAY,pseudoword,B,89,B
19,19,pair_91_sharp-left.png,sharp-left,TEETUH,pseudoword,A,91,A
19,20,pair_148_sharp-left.png,sharp-left,PUHPAY,pseudoword,A,148,A
19,21,pair_142_round-left.png,round-left,NAHNOH,pseudoword,A,142,B
19,22,pair_84_sharp-left.png,sharp-left,KUHPUH,pseudoword,A,84,A
19,23,pair_72_sharp-left.png,sharp-left,LOONOO,pseudoword,B,72,B
19,24,pair_92_round-left.png,round-left,NOOLAH,pseudoword,A,92,A
19,25,pair_93_sharp-left.png,sharp-left,TAYKAY,pseudoword,A,93,A
19,26,pair_120_round-left.png,round-left,KEEKEE,pseudoword,B,120,B
19,27,pair_58_round-left.png,round-left,KAYTEE,pseudoword,B,58,B
19,28,pair_131_round-left.png,round-left,MOONOH,pseudoword,A,131,A
19,29,pair_184_round-left.png,round-left,PAYPAY,pseudoword,B,184,A
19,30,pair_144_sharp-left.png,sharp-left,LOOMOO,pseudoword,B,144,B
19,31,pair_133_sharp-left.png,sharp-left,PEEPEE,pseudoword,A,133,A
19,32,pair_147_round-left.png,round-left,PEEPAY,pseudoword,B,147,A
19,33,pair_42_round-left.png,round-left,KAYTAY,pseudoword,B,42,B
19,34,pair_98_round-left.png,round-left,NOHMAH,pseudoword,A,98,A
19,35,pair_88_round-left.png,round-left,MAHNOO,pseudoword,A,88,A
19,36,pair_160_sharp-left.png,sharp-left,MOOMAH,pseudoword,B,160,B
19,37,pair_07_sharp-left.png,sharp-left,KIKI,canonical,A,7,A
19,38,pair_11_sharp-left.png,sharp-left,KEEKAY,pseudoword,A,11,A
19,39,pair_87_sharp-left.png,sharp-left,MAHMOH,pseudoword,B,87,B
19,40,pair_172_sharp-left.png,sharp-left,KUHKEE,pseudoword,A,172,A
19,41,pair_150_sharp-left.png,sharp-left,KAYPAY,pseudoword,A,150,B
19,42,pair_59_sharp-left.png,sharp-left,TAYPEE,pseudoword,A,59,A
19,43,pair_83_round-left.png,round-left,LAHMOH,pseudoword,A,83,A
19,44,pair_85_round-left.png,round-left,PEEKEE,pseudoword,B,85,B
19,45,pair_113_round-left.png,round-left,LAHLOH,pseudoword,A,113,A
19,46,pair_135_round-left.png,round-left,TUHPUH,pseudoword,B,135,A
19,47,pair_112_round-left.png,round-left,TAYKUH,pseudoword,B,112,B
19,48,pair_62_round-left.png,round-left,TEEKAY,pseudoword,B,62,B
19,49,pair_13_round-left.png,round-left,KAYKAY,pseudoword,B,13,B
